nome,uriVella,NovoElemento,uriNiovo
feather pecking,http://aims.fao.org/aos/agrovoc/c_10764,feathers,http://aims.fao.org/aos/agrovoc/c_2822
feather pecking,http://aims.fao.org/aos/agrovoc/c_10764,pecking,http://aims.fao.org/aos/agrovoc/c_a1f642b1
sexual abuse,http://aims.fao.org/aos/agrovoc/c_c8b9d31a,abuse,http://aims.fao.org/aos/agrovoc/c_f1b9ed13
drinking habits,http://aims.fao.org/aos/agrovoc/c_2388,habits,http://aims.fao.org/aos/agrovoc/c_11419
grain orientation,http://aims.fao.org/aos/agrovoc/c_09881041,grain,http://aims.fao.org/aos/agrovoc/c_3346
core orientation,http://aims.fao.org/aos/agrovoc/c_3746a44e,cores,http://aims.fao.org/aos/agrovoc/c_26353107
dominance of animals,http://aims.fao.org/aos/agrovoc/c_10435,animals,http://aims.fao.org/aos/agrovoc/c_444
animal behaviour,http://aims.fao.org/aos/agrovoc/c_8811,animals,http://aims.fao.org/aos/agrovoc/c_444
spawning migrations,http://aims.fao.org/aos/agrovoc/c_4d1412b7,spawning,http://aims.fao.org/aos/agrovoc/c_14490
feeding migrations,http://aims.fao.org/aos/agrovoc/c_4f188d27,feeding,http://aims.fao.org/aos/agrovoc/c_2838
communication between animals,http://aims.fao.org/aos/agrovoc/c_32647,communication,http://aims.fao.org/aos/agrovoc/c_37866
marking behaviour,http://aims.fao.org/aos/agrovoc/c_9349cfad,marking,http://aims.fao.org/aos/agrovoc/c_25756
flight behaviour,http://aims.fao.org/aos/agrovoc/c_01c7b3de,flight,http://aims.fao.org/aos/agrovoc/c_24948
cleaning behaviour,http://aims.fao.org/aos/agrovoc/c_a1cfa692,cleaning,http://aims.fao.org/aos/agrovoc/c_1661
human behaviour,http://aims.fao.org/aos/agrovoc/c_28698,humans,http://aims.fao.org/aos/agrovoc/c_4586
consumer behaviour,http://aims.fao.org/aos/agrovoc/c_1821,consumers,http://aims.fao.org/aos/agrovoc/c_28315
willingness to pay,http://aims.fao.org/aos/agrovoc/c_5e003e07,toes,http://aims.fao.org/aos/agrovoc/c_14912
economic behaviour,http://aims.fao.org/aos/agrovoc/c_28671,economics,http://aims.fao.org/aos/agrovoc/c_2481
final consumption,http://aims.fao.org/aos/agrovoc/c_28880,consumption,http://aims.fao.org/aos/agrovoc/c_1827
intermediate consumption,http://aims.fao.org/aos/agrovoc/c_28895,consumption,http://aims.fao.org/aos/agrovoc/c_1827
energy consumption,http://aims.fao.org/aos/agrovoc/c_16121,energy,http://aims.fao.org/aos/agrovoc/c_2565
food consumption,http://aims.fao.org/aos/agrovoc/c_3016,foods,http://aims.fao.org/aos/agrovoc/c_3032
fish consumption,http://aims.fao.org/aos/agrovoc/c_c7d26ce9,fish,http://aims.fao.org/aos/agrovoc/c_15903
household consumption,http://aims.fao.org/aos/agrovoc/c_3674,households,http://aims.fao.org/aos/agrovoc/c_3676
feed consumption,http://aims.fao.org/aos/agrovoc/c_16124,feeds,http://aims.fao.org/aos/agrovoc/c_2843
employee attitude,http://aims.fao.org/aos/agrovoc/c_28679,attitudes,http://aims.fao.org/aos/agrovoc/c_28836
perception of tenure security,http://aims.fao.org/aos/agrovoc/c_6e4e50f1,tenure,http://aims.fao.org/aos/agrovoc/c_7669
vaccine hesitancy,http://aims.fao.org/aos/agrovoc/c_a842118a,vaccines,http://aims.fao.org/aos/agrovoc/c_8130
farmers' attitudes,http://aims.fao.org/aos/agrovoc/c_173a2356,farmers,http://aims.fao.org/aos/agrovoc/c_2805
consumer attitudes,http://aims.fao.org/aos/agrovoc/c_eedb375b,consumers,http://aims.fao.org/aos/agrovoc/c_28315
feeding habits,http://aims.fao.org/aos/agrovoc/c_2840,feeding,http://aims.fao.org/aos/agrovoc/c_2838
feeding habits,http://aims.fao.org/aos/agrovoc/c_2840,habits,http://aims.fao.org/aos/agrovoc/c_11419
food intake,http://aims.fao.org/aos/agrovoc/c_3022,foods,http://aims.fao.org/aos/agrovoc/c_3032
prey selection,http://aims.fao.org/aos/agrovoc/c_215331f7,selection,http://aims.fao.org/aos/agrovoc/c_6951
ontology learning,http://aims.fao.org/aos/agrovoc/c_49835,ontologies,http://aims.fao.org/aos/agrovoc/c_49845
animal learning,http://aims.fao.org/aos/agrovoc/c_32638,animals,http://aims.fao.org/aos/agrovoc/c_444
habitat selection,http://aims.fao.org/aos/agrovoc/c_a7111c29,habitats,http://aims.fao.org/aos/agrovoc/c_3456
habitat selection,http://aims.fao.org/aos/agrovoc/c_a7111c29,selection,http://aims.fao.org/aos/agrovoc/c_6951
blood circulation,http://aims.fao.org/aos/agrovoc/c_961,blood,http://aims.fao.org/aos/agrovoc/c_959
carbohydrate metabolism,http://aims.fao.org/aos/agrovoc/c_1299,carbohydrates,http://aims.fao.org/aos/agrovoc/c_1300
mineral metabolism,http://aims.fao.org/aos/agrovoc/c_4850,minerals,http://aims.fao.org/aos/agrovoc/c_4857
protein metabolism,http://aims.fao.org/aos/agrovoc/c_6254,proteins,http://aims.fao.org/aos/agrovoc/c_6259
amino acid metabolism,http://aims.fao.org/aos/agrovoc/c_35993,acids,http://aims.fao.org/aos/agrovoc/c_92
urea biosynthesis,http://aims.fao.org/aos/agrovoc/c_36988,urea,http://aims.fao.org/aos/agrovoc/c_8090
urea biosynthesis,http://aims.fao.org/aos/agrovoc/c_36988,biosynthesis,http://aims.fao.org/aos/agrovoc/c_928
energy metabolism,http://aims.fao.org/aos/agrovoc/c_10611,energy,http://aims.fao.org/aos/agrovoc/c_2565
cell respiration,http://aims.fao.org/aos/agrovoc/c_6527,cells,http://aims.fao.org/aos/agrovoc/c_1418
cell respiration,http://aims.fao.org/aos/agrovoc/c_6527,respiration,http://aims.fao.org/aos/agrovoc/c_9421
water metabolism,http://aims.fao.org/aos/agrovoc/c_26866,water,http://aims.fao.org/aos/agrovoc/c_8309
xenobiotic metabolism,http://aims.fao.org/aos/agrovoc/c_33569,xenobiotics,http://aims.fao.org/aos/agrovoc/c_33568
ATP cycle,http://aims.fao.org/aos/agrovoc/c_126,ATP,http://aims.fao.org/aos/agrovoc/c_125
pentose phosphate cycle,http://aims.fao.org/aos/agrovoc/c_5686,pentoses,http://aims.fao.org/aos/agrovoc/c_13205
pentose phosphate cycle,http://aims.fao.org/aos/agrovoc/c_5686,phosphates,http://aims.fao.org/aos/agrovoc/c_35986
respiratory chain,http://aims.fao.org/aos/agrovoc/c_6528,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
tricarboxylic acid cycle,http://aims.fao.org/aos/agrovoc/c_7896,acids,http://aims.fao.org/aos/agrovoc/c_92
metabolic detoxification,http://aims.fao.org/aos/agrovoc/c_34050,detoxification,http://aims.fao.org/aos/agrovoc/c_2219
nitrogen metabolism,http://aims.fao.org/aos/agrovoc/c_5197,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
nitrate assimilation,http://aims.fao.org/aos/agrovoc/c_12832,nitrates,http://aims.fao.org/aos/agrovoc/c_5187
nitrate assimilation,http://aims.fao.org/aos/agrovoc/c_12832,assimilation,http://aims.fao.org/aos/agrovoc/c_678
lipid metabolism,http://aims.fao.org/aos/agrovoc/c_4361,lipids,http://aims.fao.org/aos/agrovoc/c_4362
phospholipid metabolism,http://aims.fao.org/aos/agrovoc/c_5802,phospholipids,http://aims.fao.org/aos/agrovoc/c_5803
steroid metabolism,http://aims.fao.org/aos/agrovoc/c_7406,steroids,http://aims.fao.org/aos/agrovoc/c_7407
animal metabolism,http://aims.fao.org/aos/agrovoc/c_8b3d19ae,animals,http://aims.fao.org/aos/agrovoc/c_444
plant metabolism,http://aims.fao.org/aos/agrovoc/c_c62bd37d,plants,http://aims.fao.org/aos/agrovoc/c_5993
horse gaits,http://aims.fao.org/aos/agrovoc/c_6327ff96,horses,http://aims.fao.org/aos/agrovoc/c_3668
nutrition physiology,http://aims.fao.org/aos/agrovoc/c_5275,nutrition,http://aims.fao.org/aos/agrovoc/c_49892
nutrient uptake,http://aims.fao.org/aos/agrovoc/c_5273,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
water uptake,http://aims.fao.org/aos/agrovoc/c_8329,water,http://aims.fao.org/aos/agrovoc/c_8309
hunger (physiology),http://aims.fao.org/aos/agrovoc/c_367c7bbb,hunger,http://aims.fao.org/aos/agrovoc/c_9be48a31
nutrient utilization,http://aims.fao.org/aos/agrovoc/c_36245,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
soil respiration,http://aims.fao.org/aos/agrovoc/c_33553,soil,http://aims.fao.org/aos/agrovoc/c_7156
lung ventilation,http://aims.fao.org/aos/agrovoc/c_07c4fe59,lungs,http://aims.fao.org/aos/agrovoc/c_4462
lung ventilation,http://aims.fao.org/aos/agrovoc/c_07c4fe59,ventilation,http://aims.fao.org/aos/agrovoc/c_8188
gas exchange,http://aims.fao.org/aos/agrovoc/c_11098,gases,http://aims.fao.org/aos/agrovoc/c_3197
oxygen consumption,http://aims.fao.org/aos/agrovoc/c_5478,oxygen,http://aims.fao.org/aos/agrovoc/c_5477
oxygen consumption,http://aims.fao.org/aos/agrovoc/c_5478,consumption,http://aims.fao.org/aos/agrovoc/c_1827
colour vision,http://aims.fao.org/aos/agrovoc/c_6d1ee00f,colour,http://aims.fao.org/aos/agrovoc/c_1773
taste (sensation),http://aims.fao.org/aos/agrovoc/c_29059,sensation,http://aims.fao.org/aos/agrovoc/c_49895
lymph flow,http://aims.fao.org/aos/agrovoc/c_27935,lymph,http://aims.fao.org/aos/agrovoc/c_4481
natural pruning,http://aims.fao.org/aos/agrovoc/c_28115,pruning,http://aims.fao.org/aos/agrovoc/c_6274
physiological regulation,http://aims.fao.org/aos/agrovoc/c_32719,regulations,http://aims.fao.org/aos/agrovoc/c_6493
sex determination,http://aims.fao.org/aos/agrovoc/c_14226,sex,http://aims.fao.org/aos/agrovoc/c_7010
specific dynamic action,http://aims.fao.org/aos/agrovoc/c_5c6d8f6a,dynamics,http://aims.fao.org/aos/agrovoc/c_330860
body heat loss,http://aims.fao.org/aos/agrovoc/c_37217,bodies,http://aims.fao.org/aos/agrovoc/c_50164
body heat loss,http://aims.fao.org/aos/agrovoc/c_37217,heat,http://aims.fao.org/aos/agrovoc/c_3519
body heat loss,http://aims.fao.org/aos/agrovoc/c_37217,losses,http://aims.fao.org/aos/agrovoc/c_4438
heat stress,http://aims.fao.org/aos/agrovoc/c_11488,heat,http://aims.fao.org/aos/agrovoc/c_3519
drought stress,http://aims.fao.org/aos/agrovoc/c_24993,drought,http://aims.fao.org/aos/agrovoc/c_2391
cold stress,http://aims.fao.org/aos/agrovoc/c_37531,cold,http://aims.fao.org/aos/agrovoc/c_1743
plant defence reactions,http://aims.fao.org/aos/agrovoc/c_36991,plants,http://aims.fao.org/aos/agrovoc/c_5993
animal defence reactions,http://aims.fao.org/aos/agrovoc/c_36992,animals,http://aims.fao.org/aos/agrovoc/c_444
chemical defence,http://aims.fao.org/aos/agrovoc/c_e2805193,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
in vitro embryo production,http://aims.fao.org/aos/agrovoc/c_37564,production,http://aims.fao.org/aos/agrovoc/c_6200
wind pollination,http://aims.fao.org/aos/agrovoc/c_e914806e,winds,http://aims.fao.org/aos/agrovoc/c_8401
animal reproduction,http://aims.fao.org/aos/agrovoc/c_5d5904a8,animals,http://aims.fao.org/aos/agrovoc/c_444
ram effect,http://aims.fao.org/aos/agrovoc/c_cd7b0a64,rams,http://aims.fao.org/aos/agrovoc/c_6443
ram effect,http://aims.fao.org/aos/agrovoc/c_cd7b0a64,effects,http://aims.fao.org/aos/agrovoc/c_67fd39fd
digestive absorption,http://aims.fao.org/aos/agrovoc/c_2272,absorption,http://aims.fao.org/aos/agrovoc/c_27
rumen digestion,http://aims.fao.org/aos/agrovoc/c_34333,rumen,http://aims.fao.org/aos/agrovoc/c_6693
blood physiology,http://aims.fao.org/aos/agrovoc/c_29138,blood,http://aims.fao.org/aos/agrovoc/c_959
cell death,http://aims.fao.org/aos/agrovoc/c_49882,cells,http://aims.fao.org/aos/agrovoc/c_1418
snake bites,http://aims.fao.org/aos/agrovoc/c_14359,snakes,http://aims.fao.org/aos/agrovoc/c_7122
fruit drop,http://aims.fao.org/aos/agrovoc/c_16184,fruits,http://aims.fao.org/aos/agrovoc/c_3131
restriction fragment length polymorphism,http://aims.fao.org/aos/agrovoc/c_34255,restrictions,http://aims.fao.org/aos/agrovoc/c_78af9f7e
restriction fragment length polymorphism,http://aims.fao.org/aos/agrovoc/c_34255,length,http://aims.fao.org/aos/agrovoc/c_4260
single nucleotide polymorphism,http://aims.fao.org/aos/agrovoc/c_0273c413,nucleotides,http://aims.fao.org/aos/agrovoc/c_5259
enzyme polymorphism,http://aims.fao.org/aos/agrovoc/c_33258,enzymes,http://aims.fao.org/aos/agrovoc/c_2603
yield increases,http://aims.fao.org/aos/agrovoc/c_8487,yields,http://aims.fao.org/aos/agrovoc/c_8488
biological activity in soil,http://aims.fao.org/aos/agrovoc/c_9264,soil,http://aims.fao.org/aos/agrovoc/c_7156
nutrient availability,http://aims.fao.org/aos/agrovoc/c_5268,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
nutrient availability,http://aims.fao.org/aos/agrovoc/c_5268,availability,http://aims.fao.org/aos/agrovoc/c_bc301662
ammonium fixation,http://aims.fao.org/aos/agrovoc/c_32373,ammonium,http://aims.fao.org/aos/agrovoc/c_32634
tissue distribution,http://aims.fao.org/aos/agrovoc/c_36639,tissue,http://aims.fao.org/aos/agrovoc/c_49880
cell cycle,http://aims.fao.org/aos/agrovoc/c_37218,cells,http://aims.fao.org/aos/agrovoc/c_1418
root colonization,http://aims.fao.org/aos/agrovoc/c_37239,roots,http://aims.fao.org/aos/agrovoc/c_6651
rhizosphere colonization,http://aims.fao.org/aos/agrovoc/c_37240,rhizosphere,http://aims.fao.org/aos/agrovoc/c_6569
mycobacterium avium infections,http://aims.fao.org/aos/agrovoc/c_12731,infection,http://aims.fao.org/aos/agrovoc/c_3852
mycobacterium bovis infections,http://aims.fao.org/aos/agrovoc/c_12733,infection,http://aims.fao.org/aos/agrovoc/c_3852
Q fever,http://aims.fao.org/aos/agrovoc/c_16461,fever,http://aims.fao.org/aos/agrovoc/c_10810
Ebola virus disease,http://aims.fao.org/aos/agrovoc/c_de7349c0,viruses,http://aims.fao.org/aos/agrovoc/c_8262
Zika virus disease,http://aims.fao.org/aos/agrovoc/c_9e4c6167,viruses,http://aims.fao.org/aos/agrovoc/c_8262
Marburg virus disease,http://aims.fao.org/aos/agrovoc/c_f1f99227,viruses,http://aims.fao.org/aos/agrovoc/c_8262
Nipah virus disease,http://aims.fao.org/aos/agrovoc/c_9fe55e8d,viruses,http://aims.fao.org/aos/agrovoc/c_8262
Hendra virus disease,http://aims.fao.org/aos/agrovoc/c_1f065f25,viruses,http://aims.fao.org/aos/agrovoc/c_8262
footrot (plants),http://aims.fao.org/aos/agrovoc/c_16425,plants,http://aims.fao.org/aos/agrovoc/c_5993
white rot (wood),http://aims.fao.org/aos/agrovoc/c_25100,rots,http://aims.fao.org/aos/agrovoc/c_6667
white rot (wood),http://aims.fao.org/aos/agrovoc/c_25100,wood,http://aims.fao.org/aos/agrovoc/c_8421
ergot (plant disease),http://aims.fao.org/aos/agrovoc/c_24457,plants,http://aims.fao.org/aos/agrovoc/c_5993
Panama disease,http://aims.fao.org/aos/agrovoc/c_36133,Panama,http://aims.fao.org/aos/agrovoc/c_5524
black leaf streak disease,http://aims.fao.org/aos/agrovoc/c_36375,leaves,http://aims.fao.org/aos/agrovoc/c_4243
early blight (alternaria),http://aims.fao.org/aos/agrovoc/c_20411,blight,http://aims.fao.org/aos/agrovoc/c_957
bean rust,http://aims.fao.org/aos/agrovoc/c_23294ef8,beans,http://aims.fao.org/aos/agrovoc/c_331566
stem rust,http://aims.fao.org/aos/agrovoc/c_855676a8,stems,http://aims.fao.org/aos/agrovoc/c_7390
common smut of maize,http://aims.fao.org/aos/agrovoc/c_78839e47,commons,http://aims.fao.org/aos/agrovoc/c_778a14cf
bladder plums,http://aims.fao.org/aos/agrovoc/c_d6310763,bladder,http://aims.fao.org/aos/agrovoc/c_949
bladder plums,http://aims.fao.org/aos/agrovoc/c_d6310763,plums,http://aims.fao.org/aos/agrovoc/c_6028
toxic shock syndrome,http://aims.fao.org/aos/agrovoc/c_36491,shock,http://aims.fao.org/aos/agrovoc/c_36490
gas gangrene,http://aims.fao.org/aos/agrovoc/c_16737,gases,http://aims.fao.org/aos/agrovoc/c_3197
fire blight,http://aims.fao.org/aos/agrovoc/c_27523,fires,http://aims.fao.org/aos/agrovoc/c_2915
fire blight,http://aims.fao.org/aos/agrovoc/c_27523,blight,http://aims.fao.org/aos/agrovoc/c_957
blackleg (plants),http://aims.fao.org/aos/agrovoc/c_16392,blackleg,http://aims.fao.org/aos/agrovoc/c_16391
blackleg (plants),http://aims.fao.org/aos/agrovoc/c_16392,plants,http://aims.fao.org/aos/agrovoc/c_5993
swine erysipelas,http://aims.fao.org/aos/agrovoc/c_16468,swine,http://aims.fao.org/aos/agrovoc/c_7555
contagious bovine pleuropneumonia,http://aims.fao.org/aos/agrovoc/c_16706,pleuropneumonia,http://aims.fao.org/aos/agrovoc/c_16453
contagious caprine pleuropneumonia,http://aims.fao.org/aos/agrovoc/c_16707,pleuropneumonia,http://aims.fao.org/aos/agrovoc/c_16453
fowl cholera,http://aims.fao.org/aos/agrovoc/c_16427,cholera,http://aims.fao.org/aos/agrovoc/c_34154
haemorrhagic septicaemia,http://aims.fao.org/aos/agrovoc/c_16432,septicaemia,http://aims.fao.org/aos/agrovoc/c_16464
petechial fever,http://aims.fao.org/aos/agrovoc/c_16792,fever,http://aims.fao.org/aos/agrovoc/c_10810
prion diseases,http://aims.fao.org/aos/agrovoc/c_37561,prions,http://aims.fao.org/aos/agrovoc/c_36165
mink viral enteritis,http://aims.fao.org/aos/agrovoc/c_16442,minks,http://aims.fao.org/aos/agrovoc/c_4859
mink viral enteritis,http://aims.fao.org/aos/agrovoc/c_16442,enteritis,http://aims.fao.org/aos/agrovoc/c_10625
coconut cadang cadang,http://aims.fao.org/aos/agrovoc/c_25391,coconuts,http://aims.fao.org/aos/agrovoc/c_25470
African swine fever,http://aims.fao.org/aos/agrovoc/c_26754,swine,http://aims.fao.org/aos/agrovoc/c_7555
African swine fever,http://aims.fao.org/aos/agrovoc/c_26754,fever,http://aims.fao.org/aos/agrovoc/c_10810
classical swine fever,http://aims.fao.org/aos/agrovoc/c_7556,swine,http://aims.fao.org/aos/agrovoc/c_7555
classical swine fever,http://aims.fao.org/aos/agrovoc/c_7556,fever,http://aims.fao.org/aos/agrovoc/c_10810
egg drop syndrome,http://aims.fao.org/aos/agrovoc/c_36719,eggs,http://aims.fao.org/aos/agrovoc/c_2502
European brown hare syndrome,http://aims.fao.org/aos/agrovoc/c_36225,hares,http://aims.fao.org/aos/agrovoc/c_3496
coital exanthema,http://aims.fao.org/aos/agrovoc/c_24291,exanthema,http://aims.fao.org/aos/agrovoc/c_16730
infectious pustular vulvovaginitis,http://aims.fao.org/aos/agrovoc/c_16766,vulvovaginitis,http://aims.fao.org/aos/agrovoc/c_15246
pest of small ruminants,http://aims.fao.org/aos/agrovoc/c_16789,pests,http://aims.fao.org/aos/agrovoc/c_5741
pest of small ruminants,http://aims.fao.org/aos/agrovoc/c_16789,ruminants,http://aims.fao.org/aos/agrovoc/c_6695
duck viral hepatitis,http://aims.fao.org/aos/agrovoc/c_16717,ducks,http://aims.fao.org/aos/agrovoc/c_2406
duck viral hepatitis,http://aims.fao.org/aos/agrovoc/c_16717,hepatitis,http://aims.fao.org/aos/agrovoc/c_11527
lumpy skin disease,http://aims.fao.org/aos/agrovoc/c_16775,skin,http://aims.fao.org/aos/agrovoc/c_7097
sheep pox,http://aims.fao.org/aos/agrovoc/c_24285,sheep,http://aims.fao.org/aos/agrovoc/c_7030
contagious pustular dermatitis,http://aims.fao.org/aos/agrovoc/c_16708,dermatitis,http://aims.fao.org/aos/agrovoc/c_10341
African horse sickness,http://aims.fao.org/aos/agrovoc/c_34202,horses,http://aims.fao.org/aos/agrovoc/c_3668
HIV infections,http://aims.fao.org/aos/agrovoc/c_37857,infection,http://aims.fao.org/aos/agrovoc/c_3852
avian leukosis,http://aims.fao.org/aos/agrovoc/c_737,leukosis,http://aims.fao.org/aos/agrovoc/c_24118
bovine leukosis,http://aims.fao.org/aos/agrovoc/c_1039,leukosis,http://aims.fao.org/aos/agrovoc/c_24118
trout hemorrhagic septicemia,http://aims.fao.org/aos/agrovoc/c_16749,trout,http://aims.fao.org/aos/agrovoc/c_7983
Nairobi sheep disease,http://aims.fao.org/aos/agrovoc/c_16445,sheep,http://aims.fao.org/aos/agrovoc/c_7030
yellow fever,http://aims.fao.org/aos/agrovoc/c_24293,fever,http://aims.fao.org/aos/agrovoc/c_10810
epizootic haemorrhagic disease,http://aims.fao.org/aos/agrovoc/c_15250f3f,epizootics,http://aims.fao.org/aos/agrovoc/c_10642
porcine epidemic diarrhoea,http://aims.fao.org/aos/agrovoc/c_d1e9d104,epidemics,http://aims.fao.org/aos/agrovoc/c_2614
porcine epidemic diarrhoea,http://aims.fao.org/aos/agrovoc/c_d1e9d104,diarrhoea,http://aims.fao.org/aos/agrovoc/c_10363
West Nile fever,http://aims.fao.org/aos/agrovoc/c_6b00f574,fever,http://aims.fao.org/aos/agrovoc/c_10810
Rift Valley fever,http://aims.fao.org/aos/agrovoc/c_b08d44fd,fever,http://aims.fao.org/aos/agrovoc/c_10810
goat pox,http://aims.fao.org/aos/agrovoc/c_5f4b2d62,goats,http://aims.fao.org/aos/agrovoc/c_3324
swine influenza,http://aims.fao.org/aos/agrovoc/c_6214dcad,swine,http://aims.fao.org/aos/agrovoc/c_7555
protozoal infections,http://aims.fao.org/aos/agrovoc/c_6269,infection,http://aims.fao.org/aos/agrovoc/c_3852
avian malaria,http://aims.fao.org/aos/agrovoc/c_16686,malaria,http://aims.fao.org/aos/agrovoc/c_34312
East Coast fever,http://aims.fao.org/aos/agrovoc/c_10514,fever,http://aims.fao.org/aos/agrovoc/c_10810
cestode infections,http://aims.fao.org/aos/agrovoc/c_9721,infection,http://aims.fao.org/aos/agrovoc/c_3852
nematode infections,http://aims.fao.org/aos/agrovoc/c_5111,infection,http://aims.fao.org/aos/agrovoc/c_3852
trematode infections,http://aims.fao.org/aos/agrovoc/c_14977,infection,http://aims.fao.org/aos/agrovoc/c_3852
sheep scab,http://aims.fao.org/aos/agrovoc/c_a54c99cd,sheep,http://aims.fao.org/aos/agrovoc/c_7030
sheep scab,http://aims.fao.org/aos/agrovoc/c_a54c99cd,scabs,http://aims.fao.org/aos/agrovoc/c_6836
deficiency diseases,http://aims.fao.org/aos/agrovoc/c_2154,deficiencies,http://aims.fao.org/aos/agrovoc/c_330738
food allergies,http://aims.fao.org/aos/agrovoc/c_3013,foods,http://aims.fao.org/aos/agrovoc/c_3032
drug allergies,http://aims.fao.org/aos/agrovoc/c_29599,drugs,http://aims.fao.org/aos/agrovoc/c_2395
swine dysentery,http://aims.fao.org/aos/agrovoc/c_16467,swine,http://aims.fao.org/aos/agrovoc/c_7555
mouth diseases,http://aims.fao.org/aos/agrovoc/c_12678,mouth,http://aims.fao.org/aos/agrovoc/c_4960
tongue diseases,http://aims.fao.org/aos/agrovoc/c_14921,tongue,http://aims.fao.org/aos/agrovoc/c_7809
stomach diseases,http://aims.fao.org/aos/agrovoc/c_14610,stomach,http://aims.fao.org/aos/agrovoc/c_7422
food intolerance,http://aims.fao.org/aos/agrovoc/c_be849b13,foods,http://aims.fao.org/aos/agrovoc/c_3032
lactose intolerance,http://aims.fao.org/aos/agrovoc/c_bba38c94,lactose,http://aims.fao.org/aos/agrovoc/c_4146
liver diseases,http://aims.fao.org/aos/agrovoc/c_4396,liver,http://aims.fao.org/aos/agrovoc/c_4395
tooth diseases,http://aims.fao.org/aos/agrovoc/c_7810,teeth,http://aims.fao.org/aos/agrovoc/c_7650
ear diseases,http://aims.fao.org/aos/agrovoc/c_2433,ears,http://aims.fao.org/aos/agrovoc/c_2436
eye diseases,http://aims.fao.org/aos/agrovoc/c_2770,eyes,http://aims.fao.org/aos/agrovoc/c_2771
foot diseases,http://aims.fao.org/aos/agrovoc/c_3035,feet,http://aims.fao.org/aos/agrovoc/c_2845
claw diseases,http://aims.fao.org/aos/agrovoc/c_9893,claws,http://aims.fao.org/aos/agrovoc/c_1658
foot rot,http://aims.fao.org/aos/agrovoc/c_16424,feet,http://aims.fao.org/aos/agrovoc/c_2845
