nome,uriVella,NovoElemento,uriNiovo
high forest systems,http://aims.fao.org/aos/agrovoc/c_3611,forests,http://aims.fao.org/aos/agrovoc/c_3062
coppice with standard system,http://aims.fao.org/aos/agrovoc/c_28053,standards,http://aims.fao.org/aos/agrovoc/c_7367
forest plantations,http://aims.fao.org/aos/agrovoc/c_3048,forests,http://aims.fao.org/aos/agrovoc/c_3062
forest plantations,http://aims.fao.org/aos/agrovoc/c_3048,plantations,http://aims.fao.org/aos/agrovoc/c_5990
energy forests,http://aims.fao.org/aos/agrovoc/c_16544,energy,http://aims.fao.org/aos/agrovoc/c_2565
selective felling,http://aims.fao.org/aos/agrovoc/c_33057,felling,http://aims.fao.org/aos/agrovoc/c_2847
land tenure,http://aims.fao.org/aos/agrovoc/c_12069,land,http://aims.fao.org/aos/agrovoc/c_4172
farm tenancy,http://aims.fao.org/aos/agrovoc/c_dec8141f,farms,http://aims.fao.org/aos/agrovoc/c_2809
farm tenancy,http://aims.fao.org/aos/agrovoc/c_dec8141f,tenancy,http://aims.fao.org/aos/agrovoc/c_7661
informal property,http://aims.fao.org/aos/agrovoc/c_1d4ea7db,property,http://aims.fao.org/aos/agrovoc/c_13609
land ownership,http://aims.fao.org/aos/agrovoc/c_28718,land,http://aims.fao.org/aos/agrovoc/c_4172
water tenure,http://aims.fao.org/aos/agrovoc/c_76fcc159,water,http://aims.fao.org/aos/agrovoc/c_8309
land information systems,http://aims.fao.org/aos/agrovoc/c_9000096,land,http://aims.fao.org/aos/agrovoc/c_4172
genetic databases,http://aims.fao.org/aos/agrovoc/c_34026efd,genetics,http://aims.fao.org/aos/agrovoc/c_3222
management information systems,http://aims.fao.org/aos/agrovoc/c_35208,management,http://aims.fao.org/aos/agrovoc/c_16086
marketing information systems,http://aims.fao.org/aos/agrovoc/c_5321bccb,marketing,http://aims.fao.org/aos/agrovoc/c_4620
knowledge and information systems,http://aims.fao.org/aos/agrovoc/c_9000089,knowledge,http://aims.fao.org/aos/agrovoc/c_105df063
navigation systems,http://aims.fao.org/aos/agrovoc/c_8bba73ea,navigation,http://aims.fao.org/aos/agrovoc/c_15908
natural outcrossing,http://aims.fao.org/aos/agrovoc/c_330981,outcrossing,http://aims.fao.org/aos/agrovoc/c_16577
gender norms,http://aims.fao.org/aos/agrovoc/c_829ab615,gender,http://aims.fao.org/aos/agrovoc/c_34835
use value,http://aims.fao.org/aos/agrovoc/c_35693,uses,http://aims.fao.org/aos/agrovoc/c_8117
breeding sites,http://aims.fao.org/aos/agrovoc/c_295fbbb3,breeding,http://aims.fao.org/aos/agrovoc/c_49902
food chains,http://aims.fao.org/aos/agrovoc/c_3014,foods,http://aims.fao.org/aos/agrovoc/c_3032
food chains,http://aims.fao.org/aos/agrovoc/c_3014,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
trophic levels,http://aims.fao.org/aos/agrovoc/c_7969,levels,http://aims.fao.org/aos/agrovoc/c_976a1ab6
plant communities,http://aims.fao.org/aos/agrovoc/c_32514,plants,http://aims.fao.org/aos/agrovoc/c_5993
plant communities,http://aims.fao.org/aos/agrovoc/c_32514,communities,http://aims.fao.org/aos/agrovoc/c_50182
aquatic communities,http://aims.fao.org/aos/agrovoc/c_553,communities,http://aims.fao.org/aos/agrovoc/c_50182
forest ecosystems,http://aims.fao.org/aos/agrovoc/c_1374842133961,forests,http://aims.fao.org/aos/agrovoc/c_3062
freshwater ecosystems,http://aims.fao.org/aos/agrovoc/c_95ecbaee,freshwater,http://aims.fao.org/aos/agrovoc/c_3102
land registration,http://aims.fao.org/aos/agrovoc/c_9000098,land,http://aims.fao.org/aos/agrovoc/c_4172
deed registration,http://aims.fao.org/aos/agrovoc/c_6120d7bc,deeds,http://aims.fao.org/aos/agrovoc/c_c10cdeb5
market economies,http://aims.fao.org/aos/agrovoc/c_4615,markets,http://aims.fao.org/aos/agrovoc/c_4626
chemical industry,http://aims.fao.org/aos/agrovoc/c_1515,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
fertilizer industry,http://aims.fao.org/aos/agrovoc/c_2866,fertilizers,http://aims.fao.org/aos/agrovoc/c_2867
pesticide industry,http://aims.fao.org/aos/agrovoc/c_5734,pesticides,http://aims.fao.org/aos/agrovoc/c_5739
oils industry,http://aims.fao.org/aos/agrovoc/c_5335,oils,http://aims.fao.org/aos/agrovoc/c_5334
input industries,http://aims.fao.org/aos/agrovoc/c_3883,inputs,http://aims.fao.org/aos/agrovoc/c_11788
leather industry,http://aims.fao.org/aos/agrovoc/c_4242,leather,http://aims.fao.org/aos/agrovoc/c_4241
tractor industry,http://aims.fao.org/aos/agrovoc/c_28973,tractors,http://aims.fao.org/aos/agrovoc/c_7847
pulp and paper industry,http://aims.fao.org/aos/agrovoc/c_5549,pulp,http://aims.fao.org/aos/agrovoc/c_6364
pulp and paper industry,http://aims.fao.org/aos/agrovoc/c_5549,paper,http://aims.fao.org/aos/agrovoc/c_5548
starch industry,http://aims.fao.org/aos/agrovoc/c_7372,starch,http://aims.fao.org/aos/agrovoc/c_7369
textile industry,http://aims.fao.org/aos/agrovoc/c_7696,textiles,http://aims.fao.org/aos/agrovoc/c_7697
cotton industry,http://aims.fao.org/aos/agrovoc/c_1927,cotton,http://aims.fao.org/aos/agrovoc/c_1926
wool industry,http://aims.fao.org/aos/agrovoc/c_8437,wool,http://aims.fao.org/aos/agrovoc/c_8436
silk industry,http://aims.fao.org/aos/agrovoc/c_14285,silk,http://aims.fao.org/aos/agrovoc/c_7063
tobacco industry,http://aims.fao.org/aos/agrovoc/c_7797,tobacco,http://aims.fao.org/aos/agrovoc/c_7796
wood industry,http://aims.fao.org/aos/agrovoc/c_8426,wood,http://aims.fao.org/aos/agrovoc/c_8421
rubber industry,http://aims.fao.org/aos/agrovoc/c_16504,rubber,http://aims.fao.org/aos/agrovoc/c_6678
forest products industry,http://aims.fao.org/aos/agrovoc/c_28084,forests,http://aims.fao.org/aos/agrovoc/c_3062
packaging industry,http://aims.fao.org/aos/agrovoc/c_28414,packaging,http://aims.fao.org/aos/agrovoc/c_5495
refrigeration industry,http://aims.fao.org/aos/agrovoc/c_28423,refrigeration,http://aims.fao.org/aos/agrovoc/c_6485
fermentation industry,http://aims.fao.org/aos/agrovoc/c_28425,fermentation,http://aims.fao.org/aos/agrovoc/c_2855
building industry,http://aims.fao.org/aos/agrovoc/c_28641,buildings,http://aims.fao.org/aos/agrovoc/c_1142
service industry,http://aims.fao.org/aos/agrovoc/c_28956,services,http://aims.fao.org/aos/agrovoc/c_6989
farm holidays,http://aims.fao.org/aos/agrovoc/c_2797,farms,http://aims.fao.org/aos/agrovoc/c_2809
feed industry,http://aims.fao.org/aos/agrovoc/c_2833,feeds,http://aims.fao.org/aos/agrovoc/c_2843
egg industry,http://aims.fao.org/aos/agrovoc/c_28420,eggs,http://aims.fao.org/aos/agrovoc/c_2502
seed industry,http://aims.fao.org/aos/agrovoc/c_6933,seed,http://aims.fao.org/aos/agrovoc/c_6927
food industry,http://aims.fao.org/aos/agrovoc/c_3020,foods,http://aims.fao.org/aos/agrovoc/c_3032
canning industry,http://aims.fao.org/aos/agrovoc/c_1261,canning,http://aims.fao.org/aos/agrovoc/c_1260
pasta industry,http://aims.fao.org/aos/agrovoc/c_28422,pasta,http://aims.fao.org/aos/agrovoc/c_5621
beverage industry,http://aims.fao.org/aos/agrovoc/c_895,beverages,http://aims.fao.org/aos/agrovoc/c_896
brewing industry,http://aims.fao.org/aos/agrovoc/c_1088,brewing,http://aims.fao.org/aos/agrovoc/c_1087
coffee industry,http://aims.fao.org/aos/agrovoc/c_1732,coffee,http://aims.fao.org/aos/agrovoc/c_1731
distilling industry,http://aims.fao.org/aos/agrovoc/c_2337,distilling,http://aims.fao.org/aos/agrovoc/c_2336
tea industry,http://aims.fao.org/aos/agrovoc/c_7635,tea,http://aims.fao.org/aos/agrovoc/c_7634
wine industry,http://aims.fao.org/aos/agrovoc/c_8404,wines,http://aims.fao.org/aos/agrovoc/c_8406
confectionery industry,http://aims.fao.org/aos/agrovoc/c_1807,confectionery,http://aims.fao.org/aos/agrovoc/c_1806
jam industry,http://aims.fao.org/aos/agrovoc/c_28416,jams,http://aims.fao.org/aos/agrovoc/c_4037
dairy industry,http://aims.fao.org/aos/agrovoc/c_2111,dairies,http://aims.fao.org/aos/agrovoc/c_34761
meat industry,http://aims.fao.org/aos/agrovoc/c_4675,meat,http://aims.fao.org/aos/agrovoc/c_4669
milling industry,http://aims.fao.org/aos/agrovoc/c_4842,milling,http://aims.fao.org/aos/agrovoc/c_4840
sugar industry,http://aims.fao.org/aos/agrovoc/c_7504,sugar,http://aims.fao.org/aos/agrovoc/c_7498
egg product industry,http://aims.fao.org/aos/agrovoc/c_28421,eggs,http://aims.fao.org/aos/agrovoc/c_2502
oil and gas industries,http://aims.fao.org/aos/agrovoc/c_98438c8b,oils,http://aims.fao.org/aos/agrovoc/c_5334
oil and gas industries,http://aims.fao.org/aos/agrovoc/c_98438c8b,gases,http://aims.fao.org/aos/agrovoc/c_3197
mineral industries,http://aims.fao.org/aos/agrovoc/c_af10c60a,minerals,http://aims.fao.org/aos/agrovoc/c_4857
palm oil industries,http://aims.fao.org/aos/agrovoc/c_ccc27fe2,oils,http://aims.fao.org/aos/agrovoc/c_5334
seaweed industry,http://aims.fao.org/aos/agrovoc/c_e42cc1dc,seaweeds,http://aims.fao.org/aos/agrovoc/c_14154
diving industry,http://aims.fao.org/aos/agrovoc/c_ea831380,diving,http://aims.fao.org/aos/agrovoc/c_816e729b
fishing industry,http://aims.fao.org/aos/agrovoc/c_b9047415,fishing,http://aims.fao.org/aos/agrovoc/c_26950
forestry sector,http://aims.fao.org/aos/agrovoc/c_1374843345653,forestry,http://aims.fao.org/aos/agrovoc/c_3055
water authorities,http://aims.fao.org/aos/agrovoc/c_50327,water,http://aims.fao.org/aos/agrovoc/c_8309
poverty traps,http://aims.fao.org/aos/agrovoc/c_6ff2859d,poverty,http://aims.fao.org/aos/agrovoc/c_6151
poverty traps,http://aims.fao.org/aos/agrovoc/c_6ff2859d,traps,http://aims.fao.org/aos/agrovoc/c_7879
buoy mooring systems,http://aims.fao.org/aos/agrovoc/c_24f38a7f,buoys,http://aims.fao.org/aos/agrovoc/c_d77e87b0
ship mooring systems,http://aims.fao.org/aos/agrovoc/c_b4b92637,ships,http://aims.fao.org/aos/agrovoc/c_7040
single point moorings,http://aims.fao.org/aos/agrovoc/c_ffae6e23,points,http://aims.fao.org/aos/agrovoc/c_b12823a4
