nome,uriVella,NovoElemento,uriNiovo
polyacrylamide gel electrophoresis,http://aims.fao.org/aos/agrovoc/c_34078,gels,http://aims.fao.org/aos/agrovoc/c_11114
gel electrophoresis,http://aims.fao.org/aos/agrovoc/c_34949,gels,http://aims.fao.org/aos/agrovoc/c_11114
thermal analysis,http://aims.fao.org/aos/agrovoc/c_7717,analysis,http://aims.fao.org/aos/agrovoc/c_49928
mass spectrometry,http://aims.fao.org/aos/agrovoc/c_12421,mass,http://aims.fao.org/aos/agrovoc/c_4639
atomic absorption spectrometry,http://aims.fao.org/aos/agrovoc/c_28567,absorption,http://aims.fao.org/aos/agrovoc/c_27
infrared spectrophotometry,http://aims.fao.org/aos/agrovoc/c_28568,spectrophotometry,http://aims.fao.org/aos/agrovoc/c_14497
ultraviolet spectrophotometry,http://aims.fao.org/aos/agrovoc/c_28569,spectrophotometry,http://aims.fao.org/aos/agrovoc/c_14497
chemiluminescence method,http://aims.fao.org/aos/agrovoc/c_35049,chemiluminescence,http://aims.fao.org/aos/agrovoc/c_3b5ab880
fluorescence emission spectroscopy,http://aims.fao.org/aos/agrovoc/c_35050,fluorescence,http://aims.fao.org/aos/agrovoc/c_10935
fluorescence emission spectroscopy,http://aims.fao.org/aos/agrovoc/c_35050,emission,http://aims.fao.org/aos/agrovoc/c_331377
organoleptic analysis,http://aims.fao.org/aos/agrovoc/c_16006,analysis,http://aims.fao.org/aos/agrovoc/c_49928
enzymatic analysis,http://aims.fao.org/aos/agrovoc/c_26867,analysis,http://aims.fao.org/aos/agrovoc/c_49928
isotope analysis,http://aims.fao.org/aos/agrovoc/c_28238,isotopes,http://aims.fao.org/aos/agrovoc/c_11852
isotope analysis,http://aims.fao.org/aos/agrovoc/c_28238,analysis,http://aims.fao.org/aos/agrovoc/c_49928
neutron activation analysis,http://aims.fao.org/aos/agrovoc/c_28239,analysis,http://aims.fao.org/aos/agrovoc/c_49928
filth test,http://aims.fao.org/aos/agrovoc/c_28378,tests,http://aims.fao.org/aos/agrovoc/c_330976
quantitative analysis,http://aims.fao.org/aos/agrovoc/c_32660,analysis,http://aims.fao.org/aos/agrovoc/c_49928
isotope dilution method,http://aims.fao.org/aos/agrovoc/c_33505,isotopes,http://aims.fao.org/aos/agrovoc/c_11852
qualitative analysis,http://aims.fao.org/aos/agrovoc/c_35284,analysis,http://aims.fao.org/aos/agrovoc/c_49928
core analysis,http://aims.fao.org/aos/agrovoc/c_3bcb2967,cores,http://aims.fao.org/aos/agrovoc/c_26353107
core analysis,http://aims.fao.org/aos/agrovoc/c_3bcb2967,analysis,http://aims.fao.org/aos/agrovoc/c_49928
spatial analysis,http://aims.fao.org/aos/agrovoc/c_40da9d3b,analysis,http://aims.fao.org/aos/agrovoc/c_49928
chemical analysis,http://aims.fao.org/aos/agrovoc/c_f5fd1a6c,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
chemical analysis,http://aims.fao.org/aos/agrovoc/c_f5fd1a6c,analysis,http://aims.fao.org/aos/agrovoc/c_49928
dredging (catching methods),http://aims.fao.org/aos/agrovoc/c_2377,dredging,http://aims.fao.org/aos/agrovoc/c_50c7fa97
pump fishing,http://aims.fao.org/aos/agrovoc/c_6368,pumps,http://aims.fao.org/aos/agrovoc/c_6370
explosive fishing,http://aims.fao.org/aos/agrovoc/c_2760,explosives,http://aims.fao.org/aos/agrovoc/c_25724
light fishing,http://aims.fao.org/aos/agrovoc/c_4323,light,http://aims.fao.org/aos/agrovoc/c_4322
pot fishing,http://aims.fao.org/aos/agrovoc/c_6135,pots,http://aims.fao.org/aos/agrovoc/c_37405
trap fishing,http://aims.fao.org/aos/agrovoc/c_7875,traps,http://aims.fao.org/aos/agrovoc/c_7879
ultrasonic treatment,http://aims.fao.org/aos/agrovoc/c_28598,ultrasonics,http://aims.fao.org/aos/agrovoc/c_8044
ionization treatment,http://aims.fao.org/aos/agrovoc/c_34299,ionization,http://aims.fao.org/aos/agrovoc/c_25736
food irradiation,http://aims.fao.org/aos/agrovoc/c_49980,foods,http://aims.fao.org/aos/agrovoc/c_3032
runoff irrigation,http://aims.fao.org/aos/agrovoc/c_6698,runoff,http://aims.fao.org/aos/agrovoc/c_35388
sprinkler irrigation,http://aims.fao.org/aos/agrovoc/c_7338,sprinklers,http://aims.fao.org/aos/agrovoc/c_25677
centre pivot irrigation,http://aims.fao.org/aos/agrovoc/c_9703,centres,http://aims.fao.org/aos/agrovoc/c_50169
basin irrigation,http://aims.fao.org/aos/agrovoc/c_839,basins,http://aims.fao.org/aos/agrovoc/c_2b84b577
light microscopy,http://aims.fao.org/aos/agrovoc/c_01f95724,light,http://aims.fao.org/aos/agrovoc/c_4322
fluorescence microscopy,http://aims.fao.org/aos/agrovoc/c_1d3a5d1e,fluorescence,http://aims.fao.org/aos/agrovoc/c_10935
crop modelling,http://aims.fao.org/aos/agrovoc/c_9000024,crops,http://aims.fao.org/aos/agrovoc/c_1972
stored products pest control,http://aims.fao.org/aos/agrovoc/c_7432,pests,http://aims.fao.org/aos/agrovoc/c_5741
biological disease control,http://aims.fao.org/aos/agrovoc/c_330630,diseases,http://aims.fao.org/aos/agrovoc/c_49879
biological pest control,http://aims.fao.org/aos/agrovoc/c_330635,pests,http://aims.fao.org/aos/agrovoc/c_5741
biological weed control,http://aims.fao.org/aos/agrovoc/c_330638,weeds,http://aims.fao.org/aos/agrovoc/c_8347
genetic control,http://aims.fao.org/aos/agrovoc/c_3216,genetics,http://aims.fao.org/aos/agrovoc/c_3222
chemical control,http://aims.fao.org/aos/agrovoc/c_1514,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
mating disruption,http://aims.fao.org/aos/agrovoc/c_24934,disruptions,http://aims.fao.org/aos/agrovoc/c_735dd9f5
cultural disease control,http://aims.fao.org/aos/agrovoc/c_330742,diseases,http://aims.fao.org/aos/agrovoc/c_49879
cultural pest control,http://aims.fao.org/aos/agrovoc/c_330743,pests,http://aims.fao.org/aos/agrovoc/c_5741
cultural weed control,http://aims.fao.org/aos/agrovoc/c_330744,weeds,http://aims.fao.org/aos/agrovoc/c_8347
bagging (pest control),http://aims.fao.org/aos/agrovoc/c_25275,bagging,http://aims.fao.org/aos/agrovoc/c_24551
bagging (pest control),http://aims.fao.org/aos/agrovoc/c_25275,pests,http://aims.fao.org/aos/agrovoc/c_5741
netting (pest control),http://aims.fao.org/aos/agrovoc/c_25453,pests,http://aims.fao.org/aos/agrovoc/c_5741
disease control,http://aims.fao.org/aos/agrovoc/c_2327,diseases,http://aims.fao.org/aos/agrovoc/c_49879
plant disease control,http://aims.fao.org/aos/agrovoc/c_5960,plants,http://aims.fao.org/aos/agrovoc/c_5993
tree surgery,http://aims.fao.org/aos/agrovoc/c_28180,trees,http://aims.fao.org/aos/agrovoc/c_7887
pest control,http://aims.fao.org/aos/agrovoc/c_5726,pests,http://aims.fao.org/aos/agrovoc/c_5741
bird control,http://aims.fao.org/aos/agrovoc/c_934,birds,http://aims.fao.org/aos/agrovoc/c_935
rodent control,http://aims.fao.org/aos/agrovoc/c_6631,rodents,http://aims.fao.org/aos/agrovoc/c_13948
weed control,http://aims.fao.org/aos/agrovoc/c_8345,weeds,http://aims.fao.org/aos/agrovoc/c_8347
parasite control,http://aims.fao.org/aos/agrovoc/c_e9cceff4,parasites,http://aims.fao.org/aos/agrovoc/c_5574
integrated pest management,http://aims.fao.org/aos/agrovoc/c_34030,pests,http://aims.fao.org/aos/agrovoc/c_5741
integrated pest management,http://aims.fao.org/aos/agrovoc/c_34030,management,http://aims.fao.org/aos/agrovoc/c_16086
integrated disease control,http://aims.fao.org/aos/agrovoc/c_36561,diseases,http://aims.fao.org/aos/agrovoc/c_49879
gonadotropin release,http://aims.fao.org/aos/agrovoc/c_35152,gonadotropins,http://aims.fao.org/aos/agrovoc/c_3329
pheromone control,http://aims.fao.org/aos/agrovoc/c_331047,pheromones,http://aims.fao.org/aos/agrovoc/c_5778
population control,http://aims.fao.org/aos/agrovoc/c_73b08e63,population,http://aims.fao.org/aos/agrovoc/c_330887
fouling control,http://aims.fao.org/aos/agrovoc/c_dce112dd,fouling,http://aims.fao.org/aos/agrovoc/c_25400
predator control,http://aims.fao.org/aos/agrovoc/c_d7f289d6,predators,http://aims.fao.org/aos/agrovoc/c_6163
animal testing alternatives,http://aims.fao.org/aos/agrovoc/c_32378,animals,http://aims.fao.org/aos/agrovoc/c_444
animal testing alternatives,http://aims.fao.org/aos/agrovoc/c_32378,testing,http://aims.fao.org/aos/agrovoc/c_7683
soil sampling,http://aims.fao.org/aos/agrovoc/c_25271,soil,http://aims.fao.org/aos/agrovoc/c_7156
sediment sampling,http://aims.fao.org/aos/agrovoc/c_615f97d6,sediment,http://aims.fao.org/aos/agrovoc/c_25341
core sampling,http://aims.fao.org/aos/agrovoc/c_57f84e25,cores,http://aims.fao.org/aos/agrovoc/c_26353107
water sampling,http://aims.fao.org/aos/agrovoc/c_9d82c8d0,water,http://aims.fao.org/aos/agrovoc/c_8309
air sampling,http://aims.fao.org/aos/agrovoc/c_68bbeb07,air,http://aims.fao.org/aos/agrovoc/c_224
blood sampling,http://aims.fao.org/aos/agrovoc/c_26873,blood,http://aims.fao.org/aos/agrovoc/c_959
consumption functions,http://aims.fao.org/aos/agrovoc/c_1828,consumption,http://aims.fao.org/aos/agrovoc/c_1827
demand functions,http://aims.fao.org/aos/agrovoc/c_2172,demand,http://aims.fao.org/aos/agrovoc/c_2171
production functions,http://aims.fao.org/aos/agrovoc/c_6204,production,http://aims.fao.org/aos/agrovoc/c_6200
supply functions,http://aims.fao.org/aos/agrovoc/c_7525,supply,http://aims.fao.org/aos/agrovoc/c_7523
savings functions,http://aims.fao.org/aos/agrovoc/c_28762,savings,http://aims.fao.org/aos/agrovoc/c_6826
price elasticities,http://aims.fao.org/aos/agrovoc/c_26855,prices,http://aims.fao.org/aos/agrovoc/c_6178
price volatility,http://aims.fao.org/aos/agrovoc/c_b5b2ad02,prices,http://aims.fao.org/aos/agrovoc/c_6178
price volatility,http://aims.fao.org/aos/agrovoc/c_b5b2ad02,volatility,http://aims.fao.org/aos/agrovoc/c_24425
supply elasticities,http://aims.fao.org/aos/agrovoc/c_00cef80e,supply,http://aims.fao.org/aos/agrovoc/c_7523
employment elasticities,http://aims.fao.org/aos/agrovoc/c_7470e488,employment,http://aims.fao.org/aos/agrovoc/c_2550
factor analysis,http://aims.fao.org/aos/agrovoc/c_10728,analysis,http://aims.fao.org/aos/agrovoc/c_49928
factorial analysis,http://aims.fao.org/aos/agrovoc/c_10729,analysis,http://aims.fao.org/aos/agrovoc/c_49928
regression analysis,http://aims.fao.org/aos/agrovoc/c_16335,analysis,http://aims.fao.org/aos/agrovoc/c_49928
Ricardian approach,http://aims.fao.org/aos/agrovoc/c_40c9b4d4,approaches,http://aims.fao.org/aos/agrovoc/c_330992
probability analysis,http://aims.fao.org/aos/agrovoc/c_26806,analysis,http://aims.fao.org/aos/agrovoc/c_49928
multiple regression analysis,http://aims.fao.org/aos/agrovoc/c_28240,analysis,http://aims.fao.org/aos/agrovoc/c_49928
time series analysis,http://aims.fao.org/aos/agrovoc/c_28778,analysis,http://aims.fao.org/aos/agrovoc/c_49928
analysis of covariance,http://aims.fao.org/aos/agrovoc/c_28833,analysis,http://aims.fao.org/aos/agrovoc/c_49928
analysis of variance,http://aims.fao.org/aos/agrovoc/c_28834,analysis,http://aims.fao.org/aos/agrovoc/c_49928
component analysis (statistics),http://aims.fao.org/aos/agrovoc/c_28846,components,http://aims.fao.org/aos/agrovoc/c_331055
component analysis (statistics),http://aims.fao.org/aos/agrovoc/c_28846,analysis,http://aims.fao.org/aos/agrovoc/c_49928
cross-sectional analysis,http://aims.fao.org/aos/agrovoc/c_28854,analysis,http://aims.fao.org/aos/agrovoc/c_49928
discriminant analysis,http://aims.fao.org/aos/agrovoc/c_28859,analysis,http://aims.fao.org/aos/agrovoc/c_49928
game theory,http://aims.fao.org/aos/agrovoc/c_28883,game,http://aims.fao.org/aos/agrovoc/c_3179
multivariate analysis,http://aims.fao.org/aos/agrovoc/c_28921,analysis,http://aims.fao.org/aos/agrovoc/c_49928
statistical uncertainty,http://aims.fao.org/aos/agrovoc/c_28975,uncertainty,http://aims.fao.org/aos/agrovoc/c_d8c74b28
statistical dispersion,http://aims.fao.org/aos/agrovoc/c_29014,dispersions,http://aims.fao.org/aos/agrovoc/c_2333
path analysis,http://aims.fao.org/aos/agrovoc/c_34071,analysis,http://aims.fao.org/aos/agrovoc/c_49928
correspondence analysis,http://aims.fao.org/aos/agrovoc/c_37345,analysis,http://aims.fao.org/aos/agrovoc/c_49928
probit analysis,http://aims.fao.org/aos/agrovoc/c_1c49b800,analysis,http://aims.fao.org/aos/agrovoc/c_49928
data envelopment analysis,http://aims.fao.org/aos/agrovoc/c_375ed966,data,http://aims.fao.org/aos/agrovoc/c_49816
data envelopment analysis,http://aims.fao.org/aos/agrovoc/c_375ed966,analysis,http://aims.fao.org/aos/agrovoc/c_49928
bibliometric analysis,http://aims.fao.org/aos/agrovoc/c_62e403a1,analysis,http://aims.fao.org/aos/agrovoc/c_49928
replications (statistic),http://aims.fao.org/aos/agrovoc/c_0fd72019,replication,http://aims.fao.org/aos/agrovoc/c_17857
replications (statistic),http://aims.fao.org/aos/agrovoc/c_0fd72019,statistics,http://aims.fao.org/aos/agrovoc/c_49978
isolation techniques,http://aims.fao.org/aos/agrovoc/c_3965,isolation,http://aims.fao.org/aos/agrovoc/c_37744
mass rearing,http://aims.fao.org/aos/agrovoc/c_16137,mass,http://aims.fao.org/aos/agrovoc/c_4639
individual rearing,http://aims.fao.org/aos/agrovoc/c_4dbc0544,individuals,http://aims.fao.org/aos/agrovoc/c_49823
laboratory culture,http://aims.fao.org/aos/agrovoc/c_49dd3bfe,laboratories,http://aims.fao.org/aos/agrovoc/c_15988
tissue culture,http://aims.fao.org/aos/agrovoc/c_7789,tissue,http://aims.fao.org/aos/agrovoc/c_49880
meristem culture,http://aims.fao.org/aos/agrovoc/c_7043,meristems,http://aims.fao.org/aos/agrovoc/c_4754
callus culture,http://aims.fao.org/aos/agrovoc/c_9550,callus,http://aims.fao.org/aos/agrovoc/c_24576
anther culture,http://aims.fao.org/aos/agrovoc/c_8837,anthers,http://aims.fao.org/aos/agrovoc/c_478
pollen culture,http://aims.fao.org/aos/agrovoc/c_27052,pollen,http://aims.fao.org/aos/agrovoc/c_6070
ovary culture (animals),http://aims.fao.org/aos/agrovoc/c_26853,ovaries,http://aims.fao.org/aos/agrovoc/c_5456
ovary culture (animals),http://aims.fao.org/aos/agrovoc/c_26853,animals,http://aims.fao.org/aos/agrovoc/c_444
plant ovary culture,http://aims.fao.org/aos/agrovoc/c_33572,plants,http://aims.fao.org/aos/agrovoc/c_5993
plant ovary culture,http://aims.fao.org/aos/agrovoc/c_33572,ovaries,http://aims.fao.org/aos/agrovoc/c_5456
cell culture,http://aims.fao.org/aos/agrovoc/c_7178,cells,http://aims.fao.org/aos/agrovoc/c_1418
protoplast culture,http://aims.fao.org/aos/agrovoc/c_27592,protoplasts,http://aims.fao.org/aos/agrovoc/c_13629
hybridoma culture,http://aims.fao.org/aos/agrovoc/c_27715,hybridomas,http://aims.fao.org/aos/agrovoc/c_27546
agglutination tests,http://aims.fao.org/aos/agrovoc/c_188,tests,http://aims.fao.org/aos/agrovoc/c_330976
haemagglutination inhibition tests,http://aims.fao.org/aos/agrovoc/c_29656,inhibition,http://aims.fao.org/aos/agrovoc/c_28427
milk ring test,http://aims.fao.org/aos/agrovoc/c_16780,milk,http://aims.fao.org/aos/agrovoc/c_4826
latex agglutination test,http://aims.fao.org/aos/agrovoc/c_29654,latex,http://aims.fao.org/aos/agrovoc/c_4214
complement fixation tests,http://aims.fao.org/aos/agrovoc/c_1792,tests,http://aims.fao.org/aos/agrovoc/c_330976
immunoprecipitation tests,http://aims.fao.org/aos/agrovoc/c_3809,tests,http://aims.fao.org/aos/agrovoc/c_330976
neutralization tests,http://aims.fao.org/aos/agrovoc/c_5152,neutralization,http://aims.fao.org/aos/agrovoc/c_5151
neutralization tests,http://aims.fao.org/aos/agrovoc/c_5152,tests,http://aims.fao.org/aos/agrovoc/c_330976
radioallergosorbent test,http://aims.fao.org/aos/agrovoc/c_29663,tests,http://aims.fao.org/aos/agrovoc/c_330976
radioimmunosorbent test,http://aims.fao.org/aos/agrovoc/c_29664,tests,http://aims.fao.org/aos/agrovoc/c_330976
enzyme immunoassays,http://aims.fao.org/aos/agrovoc/c_c678cab4,enzymes,http://aims.fao.org/aos/agrovoc/c_2603
thin layer immunoassays,http://aims.fao.org/aos/agrovoc/c_7377fd88,layers,http://aims.fao.org/aos/agrovoc/c_f851fe26
chemiluminescence immunoassays,http://aims.fao.org/aos/agrovoc/c_29658,chemiluminescence,http://aims.fao.org/aos/agrovoc/c_3b5ab880
marketing techniques,http://aims.fao.org/aos/agrovoc/c_4625,marketing,http://aims.fao.org/aos/agrovoc/c_4620
health claims,http://aims.fao.org/aos/agrovoc/c_8baa857f,health,http://aims.fao.org/aos/agrovoc/c_3511
food advertising,http://aims.fao.org/aos/agrovoc/c_ab7be8a5,foods,http://aims.fao.org/aos/agrovoc/c_3032
sales promotion,http://aims.fao.org/aos/agrovoc/c_6744,sales,http://aims.fao.org/aos/agrovoc/c_25816
isotope labelling,http://aims.fao.org/aos/agrovoc/c_3971,isotopes,http://aims.fao.org/aos/agrovoc/c_11852
isotope labelling,http://aims.fao.org/aos/agrovoc/c_3971,labelling,http://aims.fao.org/aos/agrovoc/c_330899
management techniques,http://aims.fao.org/aos/agrovoc/c_28011,management,http://aims.fao.org/aos/agrovoc/c_16086
operations research,http://aims.fao.org/aos/agrovoc/c_5364,research,http://aims.fao.org/aos/agrovoc/c_6513
critical path analysis,http://aims.fao.org/aos/agrovoc/c_1960,analysis,http://aims.fao.org/aos/agrovoc/c_49928
aquaculture techniques,http://aims.fao.org/aos/agrovoc/c_28992,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
cage culture,http://aims.fao.org/aos/agrovoc/c_25190,cages,http://aims.fao.org/aos/agrovoc/c_1184
monoculture (aquaculture),http://aims.fao.org/aos/agrovoc/c_13693db2,monoculture,http://aims.fao.org/aos/agrovoc/c_4915
pond culture,http://aims.fao.org/aos/agrovoc/c_5aa98ceb,ponds,http://aims.fao.org/aos/agrovoc/c_6105
wastewater aquaculture,http://aims.fao.org/aos/agrovoc/c_2c90eac9,wastewater,http://aims.fao.org/aos/agrovoc/c_8308
silo culture,http://aims.fao.org/aos/agrovoc/c_a2b88ff7,silos,http://aims.fao.org/aos/agrovoc/c_7065
evaluation techniques,http://aims.fao.org/aos/agrovoc/c_29775,evaluation,http://aims.fao.org/aos/agrovoc/c_2736
laboratory techniques,http://aims.fao.org/aos/agrovoc/c_49981,laboratories,http://aims.fao.org/aos/agrovoc/c_15988
chromosome banding,http://aims.fao.org/aos/agrovoc/c_32403,chromosomes,http://aims.fao.org/aos/agrovoc/c_1598
genetic techniques,http://aims.fao.org/aos/agrovoc/c_331008,genetics,http://aims.fao.org/aos/agrovoc/c_3222
molecular hybridization,http://aims.fao.org/aos/agrovoc/c_27578,hybridization,http://aims.fao.org/aos/agrovoc/c_3706
DNA hybridization,http://aims.fao.org/aos/agrovoc/c_33478,DNA,http://aims.fao.org/aos/agrovoc/c_2347
protoplast fusion,http://aims.fao.org/aos/agrovoc/c_24888,protoplasts,http://aims.fao.org/aos/agrovoc/c_13629
chromosome manipulation,http://aims.fao.org/aos/agrovoc/c_1596,chromosomes,http://aims.fao.org/aos/agrovoc/c_1598
gene fusion,http://aims.fao.org/aos/agrovoc/c_27528,genes,http://aims.fao.org/aos/agrovoc/c_3214
gene transposition,http://aims.fao.org/aos/agrovoc/c_27529,genes,http://aims.fao.org/aos/agrovoc/c_3214
gene transfer,http://aims.fao.org/aos/agrovoc/c_24846,genes,http://aims.fao.org/aos/agrovoc/c_3214
egg segmentation,http://aims.fao.org/aos/agrovoc/c_27507,eggs,http://aims.fao.org/aos/agrovoc/c_2502
gene editing,http://aims.fao.org/aos/agrovoc/c_2f941410,genes,http://aims.fao.org/aos/agrovoc/c_3214
crop improvement,http://aims.fao.org/aos/agrovoc/c_331560,crops,http://aims.fao.org/aos/agrovoc/c_1972
DNA fingerprinting,http://aims.fao.org/aos/agrovoc/c_34258,DNA,http://aims.fao.org/aos/agrovoc/c_2347
quantitative polymerase chain reaction,http://aims.fao.org/aos/agrovoc/c_df3e47fe,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
diallel analysis,http://aims.fao.org/aos/agrovoc/c_37366,analysis,http://aims.fao.org/aos/agrovoc/c_49928
chromosome mapping,http://aims.fao.org/aos/agrovoc/c_331006,chromosomes,http://aims.fao.org/aos/agrovoc/c_1598
amplified fragment length polymorphism,http://aims.fao.org/aos/agrovoc/c_331160,length,http://aims.fao.org/aos/agrovoc/c_4260
amplified fragment length polymorphism,http://aims.fao.org/aos/agrovoc/c_331160,polymorphism,http://aims.fao.org/aos/agrovoc/c_6088
DNA barcoding,http://aims.fao.org/aos/agrovoc/c_dd176cb0,DNA,http://aims.fao.org/aos/agrovoc/c_2347
single locus sequence typing,http://aims.fao.org/aos/agrovoc/c_360cd60d,loci,http://aims.fao.org/aos/agrovoc/c_24869
genome scans,http://aims.fao.org/aos/agrovoc/c_d711c247,genomes,http://aims.fao.org/aos/agrovoc/c_3224
genome annotation,http://aims.fao.org/aos/agrovoc/c_cc3ab4c4,genomes,http://aims.fao.org/aos/agrovoc/c_3224
gene tagging,http://aims.fao.org/aos/agrovoc/c_d10247ab,genes,http://aims.fao.org/aos/agrovoc/c_3214
quantitative trait loci mapping,http://aims.fao.org/aos/agrovoc/c_750f6f44,loci,http://aims.fao.org/aos/agrovoc/c_24869
association mapping,http://aims.fao.org/aos/agrovoc/c_149bdf31,associations,http://aims.fao.org/aos/agrovoc/c_37955
monitoring techniques,http://aims.fao.org/aos/agrovoc/c_331026,monitoring,http://aims.fao.org/aos/agrovoc/c_4911
quality control,http://aims.fao.org/aos/agrovoc/c_6401,quality,http://aims.fao.org/aos/agrovoc/c_6400
labelling controls,http://aims.fao.org/aos/agrovoc/c_28709,labelling,http://aims.fao.org/aos/agrovoc/c_330899
food traceability,http://aims.fao.org/aos/agrovoc/c_92369,foods,http://aims.fao.org/aos/agrovoc/c_3032
food quality controls,http://aims.fao.org/aos/agrovoc/c_a003edf0,foods,http://aims.fao.org/aos/agrovoc/c_3032
water quality control,http://aims.fao.org/aos/agrovoc/c_f98e4885,water,http://aims.fao.org/aos/agrovoc/c_8309
family planning,http://aims.fao.org/aos/agrovoc/c_2789,families,http://aims.fao.org/aos/agrovoc/c_2785
family planning,http://aims.fao.org/aos/agrovoc/c_2789,planning,http://aims.fao.org/aos/agrovoc/c_5951
oestrus synchronization,http://aims.fao.org/aos/agrovoc/c_16143,synchronization,http://aims.fao.org/aos/agrovoc/c_7569
oxygen isotope dating,http://aims.fao.org/aos/agrovoc/c_03fd0555,oxygen,http://aims.fao.org/aos/agrovoc/c_5477
oxygen isotope dating,http://aims.fao.org/aos/agrovoc/c_03fd0555,isotopes,http://aims.fao.org/aos/agrovoc/c_11852
thorium 230-thorium 232 dating,http://aims.fao.org/aos/agrovoc/c_6d9e6aad,thorium,http://aims.fao.org/aos/agrovoc/c_89fcf047
contour cultivation,http://aims.fao.org/aos/agrovoc/c_1837,cultivation,http://aims.fao.org/aos/agrovoc/c_2018
terrace cropping,http://aims.fao.org/aos/agrovoc/c_7676,terraces,http://aims.fao.org/aos/agrovoc/c_28166
protected cultivation,http://aims.fao.org/aos/agrovoc/c_6243,cultivation,http://aims.fao.org/aos/agrovoc/c_2018
crop overwintering,http://aims.fao.org/aos/agrovoc/c_29040,crops,http://aims.fao.org/aos/agrovoc/c_1972
crop overwintering,http://aims.fao.org/aos/agrovoc/c_29040,overwintering,http://aims.fao.org/aos/agrovoc/c_5460
greenhouse production,http://aims.fao.org/aos/agrovoc/c_5c82ccbb,greenhouses,http://aims.fao.org/aos/agrovoc/c_3379
greenhouse production,http://aims.fao.org/aos/agrovoc/c_5c82ccbb,production,http://aims.fao.org/aos/agrovoc/c_6200
nutrient film technique,http://aims.fao.org/aos/agrovoc/c_32655,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
nutrient film technique,http://aims.fao.org/aos/agrovoc/c_32655,films,http://aims.fao.org/aos/agrovoc/c_2899
