nome,uriVella,NovoElemento,uriNiovo
single nucleotide polymorphisms,http://aims.fao.org/aos/agrovoc/c_0273c413,nucleotides,http://aims.fao.org/aos/agrovoc/c_5259
DNA replication,http://aims.fao.org/aos/agrovoc/c_35086,DNA,http://aims.fao.org/aos/agrovoc/c_2347
virus replication,http://aims.fao.org/aos/agrovoc/c_35087,viruses,http://aims.fao.org/aos/agrovoc/c_8262
gene duplication,http://aims.fao.org/aos/agrovoc/c_35736,genes,http://aims.fao.org/aos/agrovoc/c_3214
RNA replication,http://aims.fao.org/aos/agrovoc/c_6abf8cc0,RNA,http://aims.fao.org/aos/agrovoc/c_6618
DNA transcription,http://aims.fao.org/aos/agrovoc/c_35127,DNA,http://aims.fao.org/aos/agrovoc/c_2347
gene transcription,http://aims.fao.org/aos/agrovoc/c_35128,genes,http://aims.fao.org/aos/agrovoc/c_3214
biotransformation of xenobiotics,http://aims.fao.org/aos/agrovoc/c_34786,xenobiotics,http://aims.fao.org/aos/agrovoc/c_33568
gene expression regulation,http://aims.fao.org/aos/agrovoc/c_1ce66974,gene expression,http://aims.fao.org/aos/agrovoc/c_27527
nutrient transformation,http://aims.fao.org/aos/agrovoc/c_331373,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
DNA cleavage,http://aims.fao.org/aos/agrovoc/c_27502,DNA,http://aims.fao.org/aos/agrovoc/c_2347
chromosome manipulation,http://aims.fao.org/aos/agrovoc/c_1596,chromosomes,http://aims.fao.org/aos/agrovoc/c_1598
chromosome set manipulation,http://aims.fao.org/aos/agrovoc/c_1596,chromosomes,http://aims.fao.org/aos/agrovoc/c_1598
chromosome set manipulation,http://aims.fao.org/aos/agrovoc/c_1596,sets,http://aims.fao.org/aos/agrovoc/c_7004
in vitro polyploidization,http://aims.fao.org/aos/agrovoc/c_3843,in vitro,http://aims.fao.org/aos/agrovoc/c_37563
gene fusion,http://aims.fao.org/aos/agrovoc/c_27528,genes,http://aims.fao.org/aos/agrovoc/c_3214
gene transposition,http://aims.fao.org/aos/agrovoc/c_27529,genes,http://aims.fao.org/aos/agrovoc/c_3214
nitrogen fixation,http://aims.fao.org/aos/agrovoc/c_5196,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
DNA repair,http://aims.fao.org/aos/agrovoc/c_ec236c39,DNA,http://aims.fao.org/aos/agrovoc/c_2347
DNA repair,http://aims.fao.org/aos/agrovoc/c_ec236c39,repairing,http://aims.fao.org/aos/agrovoc/c_6505
DNA damage,http://aims.fao.org/aos/agrovoc/c_c61c00be,DNA,http://aims.fao.org/aos/agrovoc/c_2347
DNA damage,http://aims.fao.org/aos/agrovoc/c_c61c00be,damage,http://aims.fao.org/aos/agrovoc/c_26768
plant physiological processes,http://aims.fao.org/aos/agrovoc/c_331548,plants,http://aims.fao.org/aos/agrovoc/c_5993
cell physiological processes,http://aims.fao.org/aos/agrovoc/c_331549,cells,http://aims.fao.org/aos/agrovoc/c_1418
intercellular communication,http://aims.fao.org/aos/agrovoc/c_30a169ce,communication,http://aims.fao.org/aos/agrovoc/c_37866
adiabatic heating,http://aims.fao.org/aos/agrovoc/c_9efdad1c,heating,http://aims.fao.org/aos/agrovoc/c_3524
adiabatic cooling,http://aims.fao.org/aos/agrovoc/c_f08d3981,cooling,http://aims.fao.org/aos/agrovoc/c_1854
flushing (water),http://aims.fao.org/aos/agrovoc/c_531c0159,flushing,http://aims.fao.org/aos/agrovoc/c_35112
flushing (water),http://aims.fao.org/aos/agrovoc/c_531c0159,water,http://aims.fao.org/aos/agrovoc/c_8309
price formation,http://aims.fao.org/aos/agrovoc/c_6177,prices,http://aims.fao.org/aos/agrovoc/c_6178
catch per unit effort standardization,http://aims.fao.org/aos/agrovoc/c_7e99d2ac,catches,http://aims.fao.org/aos/agrovoc/c_9665
catch per unit effort standardization,http://aims.fao.org/aos/agrovoc/c_7e99d2ac,units,http://aims.fao.org/aos/agrovoc/c_50324
biomimetic synthesis,http://aims.fao.org/aos/agrovoc/c_3fa706fa,biomimetics,http://aims.fao.org/aos/agrovoc/c_d6e18dbf
soil loss,http://aims.fao.org/aos/agrovoc/c_8dab65bc,soil,http://aims.fao.org/aos/agrovoc/c_7156
soil denudation,http://aims.fao.org/aos/agrovoc/c_8dab65bc,soil,http://aims.fao.org/aos/agrovoc/c_7156
finishing (textiles),http://aims.fao.org/aos/agrovoc/c_6c88b0a5,textiles,http://aims.fao.org/aos/agrovoc/c_7697
enzyme inactivation,http://aims.fao.org/aos/agrovoc/c_761f5579,enzymes,http://aims.fao.org/aos/agrovoc/c_2603
enzyme deactivation,http://aims.fao.org/aos/agrovoc/c_761f5579,enzymes,http://aims.fao.org/aos/agrovoc/c_2603
heat inactivation,http://aims.fao.org/aos/agrovoc/c_2398ba5e,heat,http://aims.fao.org/aos/agrovoc/c_3519
soil anthropogenic changes,http://aims.fao.org/aos/agrovoc/c_8b0b0337,soil,http://aims.fao.org/aos/agrovoc/c_7156
soil anthropogenic measures,http://aims.fao.org/aos/agrovoc/c_8b0b0337,soil,http://aims.fao.org/aos/agrovoc/c_7156
soil anthropogenic measures,http://aims.fao.org/aos/agrovoc/c_8b0b0337,measure,http://aims.fao.org/aos/agrovoc/c_330493
land take,http://aims.fao.org/aos/agrovoc/c_03e78242,land,http://aims.fao.org/aos/agrovoc/c_4172
