nome,uriVella,NovoElemento,uriNiovo
nutrition security,http://aims.fao.org/aos/agrovoc/c_57ba042c,nutrition,http://aims.fao.org/aos/agrovoc/c_49892
development policies,http://aims.fao.org/aos/agrovoc/c_2228,development,http://aims.fao.org/aos/agrovoc/c_331049
educational reforms,http://aims.fao.org/aos/agrovoc/c_28678,reforms,http://aims.fao.org/aos/agrovoc/c_bb4738d4
poverty alleviation,http://aims.fao.org/aos/agrovoc/c_1f9c4c7d,poverty,http://aims.fao.org/aos/agrovoc/c_6151
poverty reduction,http://aims.fao.org/aos/agrovoc/c_813845e2,poverty,http://aims.fao.org/aos/agrovoc/c_6151
poverty reduction,http://aims.fao.org/aos/agrovoc/c_813845e2,reduction,http://aims.fao.org/aos/agrovoc/c_6483
economic policies,http://aims.fao.org/aos/agrovoc/c_28672,economics,http://aims.fao.org/aos/agrovoc/c_2481
research subsidies,http://aims.fao.org/aos/agrovoc/c_32536,research,http://aims.fao.org/aos/agrovoc/c_6513
trade policies,http://aims.fao.org/aos/agrovoc/c_7854,trade,http://aims.fao.org/aos/agrovoc/c_7848
import controls,http://aims.fao.org/aos/agrovoc/c_3813,imports,http://aims.fao.org/aos/agrovoc/c_3815
export control,http://aims.fao.org/aos/agrovoc/c_28682,exports,http://aims.fao.org/aos/agrovoc/c_2761
import levies,http://aims.fao.org/aos/agrovoc/c_28701,imports,http://aims.fao.org/aos/agrovoc/c_3815
import levies,http://aims.fao.org/aos/agrovoc/c_28701,levies,http://aims.fao.org/aos/agrovoc/c_4301
import substitution,http://aims.fao.org/aos/agrovoc/c_26788,imports,http://aims.fao.org/aos/agrovoc/c_3815
export policies,http://aims.fao.org/aos/agrovoc/c_28685,exports,http://aims.fao.org/aos/agrovoc/c_2761
export insurance,http://aims.fao.org/aos/agrovoc/c_28684,exports,http://aims.fao.org/aos/agrovoc/c_2761
market access,http://aims.fao.org/aos/agrovoc/c_1312459073954,markets,http://aims.fao.org/aos/agrovoc/c_4626
credit policies,http://aims.fao.org/aos/agrovoc/c_28658,credit,http://aims.fao.org/aos/agrovoc/c_1954
marketing policies,http://aims.fao.org/aos/agrovoc/c_4624,marketing,http://aims.fao.org/aos/agrovoc/c_4620
price policies,http://aims.fao.org/aos/agrovoc/c_6179,prices,http://aims.fao.org/aos/agrovoc/c_6178
production policies,http://aims.fao.org/aos/agrovoc/c_6206,production,http://aims.fao.org/aos/agrovoc/c_6200
land diversion,http://aims.fao.org/aos/agrovoc/c_28716,land,http://aims.fao.org/aos/agrovoc/c_4172
set aside programme of land,http://aims.fao.org/aos/agrovoc/c_34120,sets,http://aims.fao.org/aos/agrovoc/c_7004
set aside programme of land,http://aims.fao.org/aos/agrovoc/c_34120,programmes,http://aims.fao.org/aos/agrovoc/c_50291
set aside scheme of land,http://aims.fao.org/aos/agrovoc/c_34121,sets,http://aims.fao.org/aos/agrovoc/c_7004
investment policies,http://aims.fao.org/aos/agrovoc/c_28707,investment,http://aims.fao.org/aos/agrovoc/c_3930
land tax,http://aims.fao.org/aos/agrovoc/c_4180,land,http://aims.fao.org/aos/agrovoc/c_4172
capital taxation,http://aims.fao.org/aos/agrovoc/c_1274,capital,http://aims.fao.org/aos/agrovoc/c_1271
forest taxation,http://aims.fao.org/aos/agrovoc/c_1374843647715,forests,http://aims.fao.org/aos/agrovoc/c_3062
income tax,http://aims.fao.org/aos/agrovoc/c_11722,income,http://aims.fao.org/aos/agrovoc/c_3820
fishing licence fees,http://aims.fao.org/aos/agrovoc/c_376b9904,fishing,http://aims.fao.org/aos/agrovoc/c_26950
fishing licence fees,http://aims.fao.org/aos/agrovoc/c_376b9904,licences,http://aims.fao.org/aos/agrovoc/c_4313
hunting permit fees,http://aims.fao.org/aos/agrovoc/c_8ef61dfe,hunting,http://aims.fao.org/aos/agrovoc/c_3697
food policies,http://aims.fao.org/aos/agrovoc/c_3023,foods,http://aims.fao.org/aos/agrovoc/c_3032
research policies,http://aims.fao.org/aos/agrovoc/c_6515,research,http://aims.fao.org/aos/agrovoc/c_6513
energy policies,http://aims.fao.org/aos/agrovoc/c_16181,energy,http://aims.fao.org/aos/agrovoc/c_2565
water policies,http://aims.fao.org/aos/agrovoc/c_1385374640988,water,http://aims.fao.org/aos/agrovoc/c_8309
law reform,http://aims.fao.org/aos/agrovoc/c_19e8c912,law,http://aims.fao.org/aos/agrovoc/c_12106
health policies,http://aims.fao.org/aos/agrovoc/c_32496,health,http://aims.fao.org/aos/agrovoc/c_3511
nutrition policies,http://aims.fao.org/aos/agrovoc/c_32497,nutrition,http://aims.fao.org/aos/agrovoc/c_49892
innovation policies,http://aims.fao.org/aos/agrovoc/c_29bd5896,innovation,http://aims.fao.org/aos/agrovoc/c_27560
extension policies,http://aims.fao.org/aos/agrovoc/c_386a763c,extension,http://aims.fao.org/aos/agrovoc/c_2762
weight reduction diets,http://aims.fao.org/aos/agrovoc/c_17057,weight,http://aims.fao.org/aos/agrovoc/c_8349
weight reduction diets,http://aims.fao.org/aos/agrovoc/c_17057,reduction,http://aims.fao.org/aos/agrovoc/c_6483
fat restricted diets,http://aims.fao.org/aos/agrovoc/c_35103,fats,http://aims.fao.org/aos/agrovoc/c_2816
energy restricted diets,http://aims.fao.org/aos/agrovoc/c_36785,energy,http://aims.fao.org/aos/agrovoc/c_2565
protein restricted diets,http://aims.fao.org/aos/agrovoc/c_35279,proteins,http://aims.fao.org/aos/agrovoc/c_6259
land markets,http://aims.fao.org/aos/agrovoc/c_4175,land,http://aims.fao.org/aos/agrovoc/c_4172
commodity markets,http://aims.fao.org/aos/agrovoc/c_1781,commodities,http://aims.fao.org/aos/agrovoc/c_37be8c04
world markets,http://aims.fao.org/aos/agrovoc/c_8450,world,http://aims.fao.org/aos/agrovoc/c_24920
capital market,http://aims.fao.org/aos/agrovoc/c_28645,capital,http://aims.fao.org/aos/agrovoc/c_1271
labour market,http://aims.fao.org/aos/agrovoc/c_28713,labour,http://aims.fao.org/aos/agrovoc/c_4128
water markets,http://aims.fao.org/aos/agrovoc/c_148d3162,water,http://aims.fao.org/aos/agrovoc/c_8309
family budget,http://aims.fao.org/aos/agrovoc/c_28690,families,http://aims.fao.org/aos/agrovoc/c_2785
farm budgets,http://aims.fao.org/aos/agrovoc/c_28875,farms,http://aims.fao.org/aos/agrovoc/c_2809
research grants,http://aims.fao.org/aos/agrovoc/c_32535,research,http://aims.fao.org/aos/agrovoc/c_6513
liquid assets,http://aims.fao.org/aos/agrovoc/c_4370,liquids,http://aims.fao.org/aos/agrovoc/c_12200
farm capital,http://aims.fao.org/aos/agrovoc/c_3eb0cb04,farms,http://aims.fao.org/aos/agrovoc/c_2809
balance sheets,http://aims.fao.org/aos/agrovoc/c_355c4931,balances,http://aims.fao.org/aos/agrovoc/c_9062
human capital,http://aims.fao.org/aos/agrovoc/c_71735c3f,humans,http://aims.fao.org/aos/agrovoc/c_4586
cooperative finance,http://aims.fao.org/aos/agrovoc/c_9000023,cooperatives,http://aims.fao.org/aos/agrovoc/c_10090
cooperative credit,http://aims.fao.org/aos/agrovoc/c_1858,cooperatives,http://aims.fao.org/aos/agrovoc/c_10090
export credits,http://aims.fao.org/aos/agrovoc/c_28683,exports,http://aims.fao.org/aos/agrovoc/c_2761
national income,http://aims.fao.org/aos/agrovoc/c_5078,income,http://aims.fao.org/aos/agrovoc/c_3820
national budgets,http://aims.fao.org/aos/agrovoc/c_28735,budgets,http://aims.fao.org/aos/agrovoc/c_1134
farm income,http://aims.fao.org/aos/agrovoc/c_10746,farms,http://aims.fao.org/aos/agrovoc/c_2809
forest returns,http://aims.fao.org/aos/agrovoc/c_28077,forests,http://aims.fao.org/aos/agrovoc/c_3062
household income,http://aims.fao.org/aos/agrovoc/c_742cce5e,households,http://aims.fao.org/aos/agrovoc/c_3676
food standards,http://aims.fao.org/aos/agrovoc/c_10971,foods,http://aims.fao.org/aos/agrovoc/c_3032
metadata standards,http://aims.fao.org/aos/agrovoc/c_49827,metadata,http://aims.fao.org/aos/agrovoc/c_49829
certification schemes,http://aims.fao.org/aos/agrovoc/c_06049ef3,certification,http://aims.fao.org/aos/agrovoc/c_35702
water quality standards,http://aims.fao.org/aos/agrovoc/c_097985de,water,http://aims.fao.org/aos/agrovoc/c_8309
water quality standards,http://aims.fao.org/aos/agrovoc/c_097985de,quality,http://aims.fao.org/aos/agrovoc/c_6400
greenhouse soils,http://aims.fao.org/aos/agrovoc/c_3378,greenhouses,http://aims.fao.org/aos/agrovoc/c_3379
orchard soils,http://aims.fao.org/aos/agrovoc/c_5378,orchards,http://aims.fao.org/aos/agrovoc/c_5379
meadow soils,http://aims.fao.org/aos/agrovoc/c_16569,meadows,http://aims.fao.org/aos/agrovoc/c_12447
chemical soil types,http://aims.fao.org/aos/agrovoc/c_1519,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
acid soils,http://aims.fao.org/aos/agrovoc/c_89,acids,http://aims.fao.org/aos/agrovoc/c_92
peat soils,http://aims.fao.org/aos/agrovoc/c_5648,peat,http://aims.fao.org/aos/agrovoc/c_5647
acid sulphate soils,http://aims.fao.org/aos/agrovoc/c_36929,acids,http://aims.fao.org/aos/agrovoc/c_92
acid sulphate soils,http://aims.fao.org/aos/agrovoc/c_36929,sulphates,http://aims.fao.org/aos/agrovoc/c_7510
mineral soils,http://aims.fao.org/aos/agrovoc/c_4853,minerals,http://aims.fao.org/aos/agrovoc/c_4857
desert soils,http://aims.fao.org/aos/agrovoc/c_2203,deserts,http://aims.fao.org/aos/agrovoc/c_2205
bog soils,http://aims.fao.org/aos/agrovoc/c_986,bogs,http://aims.fao.org/aos/agrovoc/c_987
grassland soils,http://aims.fao.org/aos/agrovoc/c_3365,grasslands,http://aims.fao.org/aos/agrovoc/c_3366
rangeland soils,http://aims.fao.org/aos/agrovoc/c_6447,rangelands,http://aims.fao.org/aos/agrovoc/c_6448
scrubland soils,http://aims.fao.org/aos/agrovoc/c_6886,scrublands,http://aims.fao.org/aos/agrovoc/c_6887
swamp soils,http://aims.fao.org/aos/agrovoc/c_7543,swamps,http://aims.fao.org/aos/agrovoc/c_7544
wetland soils,http://aims.fao.org/aos/agrovoc/c_8370,wetlands,http://aims.fao.org/aos/agrovoc/c_8371
prairie soils,http://aims.fao.org/aos/agrovoc/c_37707,prairies,http://aims.fao.org/aos/agrovoc/c_6154
forest soils,http://aims.fao.org/aos/agrovoc/c_3051,forests,http://aims.fao.org/aos/agrovoc/c_3062
boulder clay soils,http://aims.fao.org/aos/agrovoc/c_1036,clay,http://aims.fao.org/aos/agrovoc/c_15619
clay soils,http://aims.fao.org/aos/agrovoc/c_1659,clay,http://aims.fao.org/aos/agrovoc/c_15619
granite soils,http://aims.fao.org/aos/agrovoc/c_3356,granite,http://aims.fao.org/aos/agrovoc/c_32468
igneous rock soils,http://aims.fao.org/aos/agrovoc/c_3792,rock,http://aims.fao.org/aos/agrovoc/c_6628
loess soils,http://aims.fao.org/aos/agrovoc/c_4418,loess,http://aims.fao.org/aos/agrovoc/c_5031d900
shale soils,http://aims.fao.org/aos/agrovoc/c_7021,shale,http://aims.fao.org/aos/agrovoc/c_0d422b06
delta soils,http://aims.fao.org/aos/agrovoc/c_2169,deltas,http://aims.fao.org/aos/agrovoc/c_2170
dune soils,http://aims.fao.org/aos/agrovoc/c_2409,dunes,http://aims.fao.org/aos/agrovoc/c_2410
mountain soils,http://aims.fao.org/aos/agrovoc/c_4959,mountains,http://aims.fao.org/aos/agrovoc/c_12676
river terrace soils,http://aims.fao.org/aos/agrovoc/c_6616,rivers,http://aims.fao.org/aos/agrovoc/c_6617
river terrace soils,http://aims.fao.org/aos/agrovoc/c_6616,terraces,http://aims.fao.org/aos/agrovoc/c_28166
karst soils,http://aims.fao.org/aos/agrovoc/c_34036,karst,http://aims.fao.org/aos/agrovoc/c_33509
genetic soil types,http://aims.fao.org/aos/agrovoc/c_3219,genetics,http://aims.fao.org/aos/agrovoc/c_3222
consumer cooperatives,http://aims.fao.org/aos/agrovoc/c_1822,consumers,http://aims.fao.org/aos/agrovoc/c_28315
fishery cooperatives,http://aims.fao.org/aos/agrovoc/c_50341,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
marketing cooperatives,http://aims.fao.org/aos/agrovoc/c_12408,marketing,http://aims.fao.org/aos/agrovoc/c_4620
dairy cooperatives,http://aims.fao.org/aos/agrovoc/c_10270,dairies,http://aims.fao.org/aos/agrovoc/c_34761
housing cooperatives,http://aims.fao.org/aos/agrovoc/c_11630,housing,http://aims.fao.org/aos/agrovoc/c_3678
purchasing cooperatives,http://aims.fao.org/aos/agrovoc/c_13679,purchasing,http://aims.fao.org/aos/agrovoc/c_6375
supply cooperatives,http://aims.fao.org/aos/agrovoc/c_14699,supply,http://aims.fao.org/aos/agrovoc/c_7523
viticulture cooperatives,http://aims.fao.org/aos/agrovoc/c_37730,viticulture,http://aims.fao.org/aos/agrovoc/c_8277
forestry cooperatives,http://aims.fao.org/aos/agrovoc/c_1373987254655,forestry,http://aims.fao.org/aos/agrovoc/c_3055
fish farms,http://aims.fao.org/aos/agrovoc/c_36678,fish,http://aims.fao.org/aos/agrovoc/c_15903
market gardens,http://aims.fao.org/aos/agrovoc/c_4616,markets,http://aims.fao.org/aos/agrovoc/c_4626
market gardens,http://aims.fao.org/aos/agrovoc/c_4616,gardens,http://aims.fao.org/aos/agrovoc/c_3196
family farms,http://aims.fao.org/aos/agrovoc/c_2787,families,http://aims.fao.org/aos/agrovoc/c_2785
livestock farms,http://aims.fao.org/aos/agrovoc/c_25247,livestock,http://aims.fao.org/aos/agrovoc/c_4397
medium size farms,http://aims.fao.org/aos/agrovoc/c_28732,size,http://aims.fao.org/aos/agrovoc/c_7093
dairy farms,http://aims.fao.org/aos/agrovoc/c_34762,dairies,http://aims.fao.org/aos/agrovoc/c_34761
farm holidays,http://aims.fao.org/aos/agrovoc/c_2797,farms,http://aims.fao.org/aos/agrovoc/c_2809
farm shops,http://aims.fao.org/aos/agrovoc/c_10750,farms,http://aims.fao.org/aos/agrovoc/c_2809
investment clubs,http://aims.fao.org/aos/agrovoc/c_50246,investment,http://aims.fao.org/aos/agrovoc/c_3930
mixed-ownership companies,http://aims.fao.org/aos/agrovoc/c_50258,companies,http://aims.fao.org/aos/agrovoc/c_10045
aquaculture enterprises,http://aims.fao.org/aos/agrovoc/c_146814f5,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
development agencies,http://aims.fao.org/aos/agrovoc/c_2224,development,http://aims.fao.org/aos/agrovoc/c_331049
government agencies,http://aims.fao.org/aos/agrovoc/c_50221,government,http://aims.fao.org/aos/agrovoc/c_11230
Asia and the Pacific,http://aims.fao.org/aos/agrovoc/c_37860,Asia,http://aims.fao.org/aos/agrovoc/c_666
Papua New Guinea,http://aims.fao.org/aos/agrovoc/c_5555,Guinea,http://aims.fao.org/aos/agrovoc/c_3423
American Samoa,http://aims.fao.org/aos/agrovoc/c_336,Samoa,http://aims.fao.org/aos/agrovoc/c_6772
Australia and New Zealand,http://aims.fao.org/aos/agrovoc/c_54974fee,Australia,http://aims.fao.org/aos/agrovoc/c_714
New South Wales,http://aims.fao.org/aos/agrovoc/c_5162,Wales,http://aims.fao.org/aos/agrovoc/c_8294
Cocos (Keeling) Islands,http://aims.fao.org/aos/agrovoc/c_1715,Cocos,http://aims.fao.org/aos/agrovoc/c_32962
East Timor,http://aims.fao.org/aos/agrovoc/c_4436,Timor,http://aims.fao.org/aos/agrovoc/c_7780
Inner Mongolia,http://aims.fao.org/aos/agrovoc/c_5103,Mongolia,http://aims.fao.org/aos/agrovoc/c_4908
Democratic Yemen,http://aims.fao.org/aos/agrovoc/c_2175,Yemen,http://aims.fao.org/aos/agrovoc/c_8483
North Yemen,http://aims.fao.org/aos/agrovoc/c_29192,Yemen,http://aims.fao.org/aos/agrovoc/c_8483
Black Sea Region,http://aims.fao.org/aos/agrovoc/c_1357291330196,Seas,http://aims.fao.org/aos/agrovoc/c_14148
Equatorial Guinea,http://aims.fao.org/aos/agrovoc/c_2627,Guinea,http://aims.fao.org/aos/agrovoc/c_3423
Sao Tome and Principe,http://aims.fao.org/aos/agrovoc/c_6790,Principes,http://aims.fao.org/aos/agrovoc/c_6185
Democratic Republic of the Congo,http://aims.fao.org/aos/agrovoc/c_8500,Congo,http://aims.fao.org/aos/agrovoc/c_1811
South Sudan,http://aims.fao.org/aos/agrovoc/c_1312791058052,Sudan,http://aims.fao.org/aos/agrovoc/c_7497
"Saint Helena, Ascension and Tristan da Cunha",http://aims.fao.org/aos/agrovoc/c_331479,Ascension,http://aims.fao.org/aos/agrovoc/c_658
New England,http://aims.fao.org/aos/agrovoc/c_5156,England,http://aims.fao.org/aos/agrovoc/c_2574
New Jersey,http://aims.fao.org/aos/agrovoc/c_5160,Jersey,http://aims.fao.org/aos/agrovoc/c_42fba995
New Mexico,http://aims.fao.org/aos/agrovoc/c_5161,Mexico,http://aims.fao.org/aos/agrovoc/c_4792
Georgia (USA),http://aims.fao.org/aos/agrovoc/c_3236,Georgia,http://aims.fao.org/aos/agrovoc/c_33250
West Virginia,http://aims.fao.org/aos/agrovoc/c_8360,Virginia,http://aims.fao.org/aos/agrovoc/c_8258
Baja California,http://aims.fao.org/aos/agrovoc/c_782,California,http://aims.fao.org/aos/agrovoc/c_1206
Baja California T S,http://aims.fao.org/aos/agrovoc/c_8546,California,http://aims.fao.org/aos/agrovoc/c_1206
Netherlands Antilles,http://aims.fao.org/aos/agrovoc/c_5143,Netherlands,http://aims.fao.org/aos/agrovoc/c_5142
"Bonaire, Sint Eustatius and Saba",http://aims.fao.org/aos/agrovoc/c_995,Bonaire,http://aims.fao.org/aos/agrovoc/c_86b568a3
"Bonaire, Sint Eustatius and Saba",http://aims.fao.org/aos/agrovoc/c_995,Saba,http://aims.fao.org/aos/agrovoc/c_6720
South Georgia and the South Sandwich Islands,http://aims.fao.org/aos/agrovoc/c_7eafe779,Georgia,http://aims.fao.org/aos/agrovoc/c_33250
Midi Pyrenees,http://aims.fao.org/aos/agrovoc/c_4819,Pyrenees,http://aims.fao.org/aos/agrovoc/c_1336052905435
United Kingdom of Great Britain and Northern Ireland,http://aims.fao.org/aos/agrovoc/c_8068,Ireland,http://aims.fao.org/aos/agrovoc/c_3948
Lower Saxony,http://aims.fao.org/aos/agrovoc/c_4452,Saxony,http://aims.fao.org/aos/agrovoc/c_33194
Serbia and Montenegro,http://aims.fao.org/aos/agrovoc/c_37896,Serbia,http://aims.fao.org/aos/agrovoc/c_49909
Serbia and Montenegro,http://aims.fao.org/aos/agrovoc/c_37896,Montenegro,http://aims.fao.org/aos/agrovoc/c_49907
Svalbard and Jan Mayen Islands,http://aims.fao.org/aos/agrovoc/c_74642b33,Svalbard,http://aims.fao.org/aos/agrovoc/c_7540
British Indian Ocean Territory,http://aims.fao.org/aos/agrovoc/c_1095,Oceans,http://aims.fao.org/aos/agrovoc/c_12890
disaster recovery,http://aims.fao.org/aos/agrovoc/c_1375451385073,disasters,http://aims.fao.org/aos/agrovoc/c_5082
disaster relief,http://aims.fao.org/aos/agrovoc/c_92327,disasters,http://aims.fao.org/aos/agrovoc/c_5082
disaster relief,http://aims.fao.org/aos/agrovoc/c_92327,relief,http://aims.fao.org/aos/agrovoc/c_0a8b4e1e
development aid,http://aims.fao.org/aos/agrovoc/c_2225,development,http://aims.fao.org/aos/agrovoc/c_331049
emergency relief,http://aims.fao.org/aos/agrovoc/c_29770,emergencies,http://aims.fao.org/aos/agrovoc/c_1361784825156
emergency relief,http://aims.fao.org/aos/agrovoc/c_29770,relief,http://aims.fao.org/aos/agrovoc/c_0a8b4e1e
food aid,http://aims.fao.org/aos/agrovoc/c_3012,foods,http://aims.fao.org/aos/agrovoc/c_3032
fishery aid,http://aims.fao.org/aos/agrovoc/c_8e95fd4f,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
research programmes,http://aims.fao.org/aos/agrovoc/c_330987,research,http://aims.fao.org/aos/agrovoc/c_6513
population programme,http://aims.fao.org/aos/agrovoc/c_9000127,population,http://aims.fao.org/aos/agrovoc/c_330887
training programmes,http://aims.fao.org/aos/agrovoc/c_24094,training,http://aims.fao.org/aos/agrovoc/c_7861
development programmes,http://aims.fao.org/aos/agrovoc/c_428bec51,development,http://aims.fao.org/aos/agrovoc/c_331049
breeding programmes,http://aims.fao.org/aos/agrovoc/c_1d441805,breeding,http://aims.fao.org/aos/agrovoc/c_49902
fishery data,http://aims.fao.org/aos/agrovoc/c_29788,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
production data,http://aims.fao.org/aos/agrovoc/c_32548,production,http://aims.fao.org/aos/agrovoc/c_6200
economic statistics,http://aims.fao.org/aos/agrovoc/c_1336139478799,economics,http://aims.fao.org/aos/agrovoc/c_2481
production statistics,http://aims.fao.org/aos/agrovoc/c_1336141339262,production,http://aims.fao.org/aos/agrovoc/c_6200
fishery statistics,http://aims.fao.org/aos/agrovoc/c_331451,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
catch statistics,http://aims.fao.org/aos/agrovoc/c_384449f5,catches,http://aims.fao.org/aos/agrovoc/c_9665
whaling statistics,http://aims.fao.org/aos/agrovoc/c_4c5866b2,whaling,http://aims.fao.org/aos/agrovoc/c_24267
fish catch statistics,http://aims.fao.org/aos/agrovoc/c_37172613,fish,http://aims.fao.org/aos/agrovoc/c_15903
shellfish catch statistics,http://aims.fao.org/aos/agrovoc/c_f5efa8e7,shellfish,http://aims.fao.org/aos/agrovoc/c_7033
hunting statistics,http://aims.fao.org/aos/agrovoc/c_33446427,hunting,http://aims.fao.org/aos/agrovoc/c_3697
landing statistics,http://aims.fao.org/aos/agrovoc/c_55ecd720,landing,http://aims.fao.org/aos/agrovoc/c_203913f1
sport fishing statistics,http://aims.fao.org/aos/agrovoc/c_768afd51,sport,http://aims.fao.org/aos/agrovoc/c_7328
sport fishing statistics,http://aims.fao.org/aos/agrovoc/c_768afd51,fishing,http://aims.fao.org/aos/agrovoc/c_26950
fishers statistics,http://aims.fao.org/aos/agrovoc/c_4d6073ff,fishers,http://aims.fao.org/aos/agrovoc/c_2936
fishing vessels statistics,http://aims.fao.org/aos/agrovoc/c_5aa8d713,fishing,http://aims.fao.org/aos/agrovoc/c_26950
food statistics,http://aims.fao.org/aos/agrovoc/c_1c8700c9,foods,http://aims.fao.org/aos/agrovoc/c_3032
forestry statistics,http://aims.fao.org/aos/agrovoc/c_1336142720153,forestry,http://aims.fao.org/aos/agrovoc/c_3055
trade statistics,http://aims.fao.org/aos/agrovoc/c_1336378649175,trade,http://aims.fao.org/aos/agrovoc/c_7848
aquaculture statistics,http://aims.fao.org/aos/agrovoc/c_331452,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
seaweed statistics,http://aims.fao.org/aos/agrovoc/c_7d5c52d4,seaweeds,http://aims.fao.org/aos/agrovoc/c_14154
water statistics,http://aims.fao.org/aos/agrovoc/c_0e6710c3,water,http://aims.fao.org/aos/agrovoc/c_8309
labour statistics,http://aims.fao.org/aos/agrovoc/c_838e7634,labour,http://aims.fao.org/aos/agrovoc/c_4128
gender statistics,http://aims.fao.org/aos/agrovoc/c_14edf45a,gender,http://aims.fao.org/aos/agrovoc/c_34835
life tables,http://aims.fao.org/aos/agrovoc/c_33510,tables,http://aims.fao.org/aos/agrovoc/c_85d670e1
health statistics,http://aims.fao.org/aos/agrovoc/c_dd23071d,health,http://aims.fao.org/aos/agrovoc/c_3511
nutrition statistics,http://aims.fao.org/aos/agrovoc/c_20a0a618,nutrition,http://aims.fao.org/aos/agrovoc/c_49892
food consumption statistics,http://aims.fao.org/aos/agrovoc/c_845e556a,foods,http://aims.fao.org/aos/agrovoc/c_3032
food consumption statistics,http://aims.fao.org/aos/agrovoc/c_845e556a,consumption,http://aims.fao.org/aos/agrovoc/c_1827
weather data,http://aims.fao.org/aos/agrovoc/c_29564,weather,http://aims.fao.org/aos/agrovoc/c_15292
wind data,http://aims.fao.org/aos/agrovoc/c_ace34ca2,winds,http://aims.fao.org/aos/agrovoc/c_8401
gravity data,http://aims.fao.org/aos/agrovoc/c_ffe6cd58,gravity,http://aims.fao.org/aos/agrovoc/c_24586
ocean observations,http://aims.fao.org/aos/agrovoc/c_9000117,observation,http://aims.fao.org/aos/agrovoc/c_fc54b25b
temperature data,http://aims.fao.org/aos/agrovoc/c_457bfd87,temperature,http://aims.fao.org/aos/agrovoc/c_7657
water temperature data,http://aims.fao.org/aos/agrovoc/c_1ff20c3e,water,http://aims.fao.org/aos/agrovoc/c_8309
CTD observations,http://aims.fao.org/aos/agrovoc/c_329a104a,observation,http://aims.fao.org/aos/agrovoc/c_fc54b25b
salinity data,http://aims.fao.org/aos/agrovoc/c_c6469776,salinity,http://aims.fao.org/aos/agrovoc/c_6751
pollution data,http://aims.fao.org/aos/agrovoc/c_5cbeca5e,pollution,http://aims.fao.org/aos/agrovoc/c_6077
acoustic data,http://aims.fao.org/aos/agrovoc/c_54b338c3,acoustics,http://aims.fao.org/aos/agrovoc/c_49911
farm data,http://aims.fao.org/aos/agrovoc/c_5d55e146,farms,http://aims.fao.org/aos/agrovoc/c_2809
research data,http://aims.fao.org/aos/agrovoc/c_49f4a895,research,http://aims.fao.org/aos/agrovoc/c_6513
farm leases,http://aims.fao.org/aos/agrovoc/c_10747,farms,http://aims.fao.org/aos/agrovoc/c_2809
