nome,uriVella,NovoElemento,uriNiovo
climate services,http://aims.fao.org/aos/agrovoc/c_0602f28e,climate,http://aims.fao.org/aos/agrovoc/c_1665
grain cleaning,http://aims.fao.org/aos/agrovoc/c_11236,grain,http://aims.fao.org/aos/agrovoc/c_3346
root cleaning,http://aims.fao.org/aos/agrovoc/c_25783,roots,http://aims.fao.org/aos/agrovoc/c_6651
dust extraction,http://aims.fao.org/aos/agrovoc/c_28341,dust,http://aims.fao.org/aos/agrovoc/c_24127
dust extraction,http://aims.fao.org/aos/agrovoc/c_28341,extraction,http://aims.fao.org/aos/agrovoc/c_36910
cage net cleaning,http://aims.fao.org/aos/agrovoc/c_436274bc,cages,http://aims.fao.org/aos/agrovoc/c_1184
water analysis,http://aims.fao.org/aos/agrovoc/c_16064,water,http://aims.fao.org/aos/agrovoc/c_8309
risk analysis,http://aims.fao.org/aos/agrovoc/c_37936,risk,http://aims.fao.org/aos/agrovoc/c_6612
cell counting,http://aims.fao.org/aos/agrovoc/c_15950,cells,http://aims.fao.org/aos/agrovoc/c_1418
microorganism counting,http://aims.fao.org/aos/agrovoc/c_24561,microorganisms,http://aims.fao.org/aos/agrovoc/c_4807
tissue analysis,http://aims.fao.org/aos/agrovoc/c_7788,tissue,http://aims.fao.org/aos/agrovoc/c_49880
leaf tissue analysis,http://aims.fao.org/aos/agrovoc/c_36521,leaves,http://aims.fao.org/aos/agrovoc/c_4243
phylogenetic analysis,http://aims.fao.org/aos/agrovoc/c_1cf8cf0c,phylogenetics,http://aims.fao.org/aos/agrovoc/c_abb380d7
gender analysis,http://aims.fao.org/aos/agrovoc/c_9000066,gender,http://aims.fao.org/aos/agrovoc/c_34835
data analysis,http://aims.fao.org/aos/agrovoc/c_15962,data,http://aims.fao.org/aos/agrovoc/c_49816
meteorological observations,http://aims.fao.org/aos/agrovoc/c_4780,observation,http://aims.fao.org/aos/agrovoc/c_fc54b25b
network analysis,http://aims.fao.org/aos/agrovoc/c_5144,networks,http://aims.fao.org/aos/agrovoc/c_50266
value chain analysis,http://aims.fao.org/aos/agrovoc/c_c639de44,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
commodity chain analysis,http://aims.fao.org/aos/agrovoc/c_bb843a50,commodities,http://aims.fao.org/aos/agrovoc/c_37be8c04
commodity chain analysis,http://aims.fao.org/aos/agrovoc/c_bb843a50,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
economic analysis,http://aims.fao.org/aos/agrovoc/c_2469,economics,http://aims.fao.org/aos/agrovoc/c_2481
input output analysis,http://aims.fao.org/aos/agrovoc/c_3884,inputs,http://aims.fao.org/aos/agrovoc/c_11788
macroeconomic analysis,http://aims.fao.org/aos/agrovoc/c_28724,macroeconomics,http://aims.fao.org/aos/agrovoc/c_12315
microeconomic analysis,http://aims.fao.org/aos/agrovoc/c_28733,microeconomics,http://aims.fao.org/aos/agrovoc/c_12540
cost analysis,http://aims.fao.org/aos/agrovoc/c_1918,costs,http://aims.fao.org/aos/agrovoc/c_1922
cost benefit analysis,http://aims.fao.org/aos/agrovoc/c_1919,costs,http://aims.fao.org/aos/agrovoc/c_1922
sediment analysis,http://aims.fao.org/aos/agrovoc/c_4541f0fd,sediment,http://aims.fao.org/aos/agrovoc/c_25341
food analysis,http://aims.fao.org/aos/agrovoc/c_1d791cf0,foods,http://aims.fao.org/aos/agrovoc/c_3032
stakeholder analysis,http://aims.fao.org/aos/agrovoc/c_90438c4e,stakeholders,http://aims.fao.org/aos/agrovoc/c_9001020
social network analysis,http://aims.fao.org/aos/agrovoc/c_12e7258f,networks,http://aims.fao.org/aos/agrovoc/c_50266
material flow analysis,http://aims.fao.org/aos/agrovoc/c_aa96b5f0,materials,http://aims.fao.org/aos/agrovoc/c_92337
investment analysis,http://aims.fao.org/aos/agrovoc/c_2a6dce84,investment,http://aims.fao.org/aos/agrovoc/c_3930
water bombing,http://aims.fao.org/aos/agrovoc/c_28185,water,http://aims.fao.org/aos/agrovoc/c_8309
forest fire management,http://aims.fao.org/aos/agrovoc/c_49863,forests,http://aims.fao.org/aos/agrovoc/c_3062
controlled atmosphere packaging,http://aims.fao.org/aos/agrovoc/c_28312,atmosphere,http://aims.fao.org/aos/agrovoc/c_8994
modified atmosphere packaging,http://aims.fao.org/aos/agrovoc/c_10af9bb2,atmosphere,http://aims.fao.org/aos/agrovoc/c_8994
food packaging,http://aims.fao.org/aos/agrovoc/c_dda2fc32,foods,http://aims.fao.org/aos/agrovoc/c_3032
packing fishery products,http://aims.fao.org/aos/agrovoc/c_7277193c,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
determination of species,http://aims.fao.org/aos/agrovoc/c_10354,species,http://aims.fao.org/aos/agrovoc/c_7280
virus indexing,http://aims.fao.org/aos/agrovoc/c_27034,viruses,http://aims.fao.org/aos/agrovoc/c_8262
stock identification,http://aims.fao.org/aos/agrovoc/c_95940022,stocks,http://aims.fao.org/aos/agrovoc/c_28772
species delimitation,http://aims.fao.org/aos/agrovoc/c_b71dfb10,species,http://aims.fao.org/aos/agrovoc/c_7280
food inspection,http://aims.fao.org/aos/agrovoc/c_3021,foods,http://aims.fao.org/aos/agrovoc/c_3032
meat inspection,http://aims.fao.org/aos/agrovoc/c_4676,meat,http://aims.fao.org/aos/agrovoc/c_4669
fish inspection,http://aims.fao.org/aos/agrovoc/c_10877,fish,http://aims.fao.org/aos/agrovoc/c_15903
acoustic telemetry,http://aims.fao.org/aos/agrovoc/c_3563933f,acoustics,http://aims.fao.org/aos/agrovoc/c_49911
radio telemetry,http://aims.fao.org/aos/agrovoc/c_24611a95,radio,http://aims.fao.org/aos/agrovoc/c_6424
forest mensuration,http://aims.fao.org/aos/agrovoc/c_16209,forests,http://aims.fao.org/aos/agrovoc/c_3062
volume tables,http://aims.fao.org/aos/agrovoc/c_24417,volume,http://aims.fao.org/aos/agrovoc/c_8288
volume tables,http://aims.fao.org/aos/agrovoc/c_24417,tables,http://aims.fao.org/aos/agrovoc/c_85d670e1
tree and stand measurement,http://aims.fao.org/aos/agrovoc/c_28056,trees,http://aims.fao.org/aos/agrovoc/c_7887
depth measurement,http://aims.fao.org/aos/agrovoc/c_07da14ba,depth,http://aims.fao.org/aos/agrovoc/c_2190
pressure measurement,http://aims.fao.org/aos/agrovoc/c_8e340278,pressure,http://aims.fao.org/aos/agrovoc/c_6174
wind measurement,http://aims.fao.org/aos/agrovoc/c_2603156d,winds,http://aims.fao.org/aos/agrovoc/c_8401
turbulence measurement,http://aims.fao.org/aos/agrovoc/c_a565c0ad,turbulence,http://aims.fao.org/aos/agrovoc/c_3a6b87a7
sound measurement,http://aims.fao.org/aos/agrovoc/c_6bfd12be,sound,http://aims.fao.org/aos/agrovoc/c_7251
water level measurement,http://aims.fao.org/aos/agrovoc/c_74108c27,water,http://aims.fao.org/aos/agrovoc/c_8309
water level measurement,http://aims.fao.org/aos/agrovoc/c_74108c27,levels,http://aims.fao.org/aos/agrovoc/c_976a1ab6
salinity measurement,http://aims.fao.org/aos/agrovoc/c_c2f52e89,salinity,http://aims.fao.org/aos/agrovoc/c_6751
radar altimetry,http://aims.fao.org/aos/agrovoc/c_ee9933b3,radar,http://aims.fao.org/aos/agrovoc/c_24071
satellite altimetry,http://aims.fao.org/aos/agrovoc/c_7abf0a88,satellites,http://aims.fao.org/aos/agrovoc/c_14093
temperature measurement,http://aims.fao.org/aos/agrovoc/c_88daaea0,temperature,http://aims.fao.org/aos/agrovoc/c_7657
pollution monitoring,http://aims.fao.org/aos/agrovoc/c_b09404ab,pollution,http://aims.fao.org/aos/agrovoc/c_6077
rangelands monitoring,http://aims.fao.org/aos/agrovoc/c_218f84e4,rangelands,http://aims.fao.org/aos/agrovoc/c_6448
pest monitoring,http://aims.fao.org/aos/agrovoc/c_37663,pests,http://aims.fao.org/aos/agrovoc/c_5741
crop monitoring,http://aims.fao.org/aos/agrovoc/c_37838,crops,http://aims.fao.org/aos/agrovoc/c_1972
camera trapping,http://aims.fao.org/aos/agrovoc/c_d575aa0c,cameras,http://aims.fao.org/aos/agrovoc/c_e5fb8acb
camera trapping,http://aims.fao.org/aos/agrovoc/c_d575aa0c,trapping,http://aims.fao.org/aos/agrovoc/c_7878
animal production,http://aims.fao.org/aos/agrovoc/c_437,animals,http://aims.fao.org/aos/agrovoc/c_444
egg production,http://aims.fao.org/aos/agrovoc/c_2498,eggs,http://aims.fao.org/aos/agrovoc/c_2502
honey production,http://aims.fao.org/aos/agrovoc/c_3653,honey,http://aims.fao.org/aos/agrovoc/c_3652
meat production,http://aims.fao.org/aos/agrovoc/c_4679,meat,http://aims.fao.org/aos/agrovoc/c_4669
milk production,http://aims.fao.org/aos/agrovoc/c_4829,milk,http://aims.fao.org/aos/agrovoc/c_4826
wool production,http://aims.fao.org/aos/agrovoc/c_29375,wool,http://aims.fao.org/aos/agrovoc/c_8436
livestock production,http://aims.fao.org/aos/agrovoc/c_331557,livestock,http://aims.fao.org/aos/agrovoc/c_4397
snail culture,http://aims.fao.org/aos/agrovoc/c_7120,snails,http://aims.fao.org/aos/agrovoc/c_7121
feed production,http://aims.fao.org/aos/agrovoc/c_33986,feeds,http://aims.fao.org/aos/agrovoc/c_2843
food production,http://aims.fao.org/aos/agrovoc/c_3025,foods,http://aims.fao.org/aos/agrovoc/c_3032
forestry production,http://aims.fao.org/aos/agrovoc/c_3061,forestry,http://aims.fao.org/aos/agrovoc/c_3055
wood production,http://aims.fao.org/aos/agrovoc/c_28194,wood,http://aims.fao.org/aos/agrovoc/c_8421
seed production,http://aims.fao.org/aos/agrovoc/c_6937,seed,http://aims.fao.org/aos/agrovoc/c_6927
hybrid seed production,http://aims.fao.org/aos/agrovoc/c_35154,hybrids,http://aims.fao.org/aos/agrovoc/c_3707
fishery production,http://aims.fao.org/aos/agrovoc/c_2940,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
crop production,http://aims.fao.org/aos/agrovoc/c_5976,crops,http://aims.fao.org/aos/agrovoc/c_1972
cut flower production,http://aims.fao.org/aos/agrovoc/c_2043,flowers,http://aims.fao.org/aos/agrovoc/c_2993
frost hardening,http://aims.fao.org/aos/agrovoc/c_16316,frost,http://aims.fao.org/aos/agrovoc/c_3113
stubble cleaning,http://aims.fao.org/aos/agrovoc/c_7472,stubble,http://aims.fao.org/aos/agrovoc/c_16650
stubble cleaning,http://aims.fao.org/aos/agrovoc/c_7472,cleaning,http://aims.fao.org/aos/agrovoc/c_1661
stubble mulching,http://aims.fao.org/aos/agrovoc/c_debb1abd,stubble,http://aims.fao.org/aos/agrovoc/c_16650
field preparation,http://aims.fao.org/aos/agrovoc/c_330639,fields,http://aims.fao.org/aos/agrovoc/c_2894
soil scarification,http://aims.fao.org/aos/agrovoc/c_24085,soil,http://aims.fao.org/aos/agrovoc/c_7156
soil scarification,http://aims.fao.org/aos/agrovoc/c_24085,scarification,http://aims.fao.org/aos/agrovoc/c_6843
soil breaking,http://aims.fao.org/aos/agrovoc/c_25707,soil,http://aims.fao.org/aos/agrovoc/c_7156
stubble tillage,http://aims.fao.org/aos/agrovoc/c_b219433a,stubble,http://aims.fao.org/aos/agrovoc/c_16650
stone clearing,http://aims.fao.org/aos/agrovoc/c_25433,stones,http://aims.fao.org/aos/agrovoc/c_7424
seed drilling,http://aims.fao.org/aos/agrovoc/c_27912,seed,http://aims.fao.org/aos/agrovoc/c_6927
bare root planting,http://aims.fao.org/aos/agrovoc/c_28029,roots,http://aims.fao.org/aos/agrovoc/c_6651
container planting,http://aims.fao.org/aos/agrovoc/c_28050,containers,http://aims.fao.org/aos/agrovoc/c_1831
pot planting,http://aims.fao.org/aos/agrovoc/c_28120,pots,http://aims.fao.org/aos/agrovoc/c_37405
double transplanting,http://aims.fao.org/aos/agrovoc/c_330753,transplanting,http://aims.fao.org/aos/agrovoc/c_7873
high density planting,http://aims.fao.org/aos/agrovoc/c_34848,density,http://aims.fao.org/aos/agrovoc/c_2186
seed stratification,http://aims.fao.org/aos/agrovoc/c_7438,seed,http://aims.fao.org/aos/agrovoc/c_6927
seed stratification,http://aims.fao.org/aos/agrovoc/c_7438,stratification,http://aims.fao.org/aos/agrovoc/c_2d2ea4aa
root pruning,http://aims.fao.org/aos/agrovoc/c_6645,roots,http://aims.fao.org/aos/agrovoc/c_6651
cutting back,http://aims.fao.org/aos/agrovoc/c_10228,cutting,http://aims.fao.org/aos/agrovoc/c_2046
cutting back,http://aims.fao.org/aos/agrovoc/c_10228,back,http://aims.fao.org/aos/agrovoc/c_762
chemical pruning,http://aims.fao.org/aos/agrovoc/c_1517,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
shoot pruning,http://aims.fao.org/aos/agrovoc/c_7042,shoots,http://aims.fao.org/aos/agrovoc/c_14261
topping (pruning),http://aims.fao.org/aos/agrovoc/c_25090,topping,http://aims.fao.org/aos/agrovoc/c_25716
thinning (branches),http://aims.fao.org/aos/agrovoc/c_28169,thinning,http://aims.fao.org/aos/agrovoc/c_7729
thinning (branches),http://aims.fao.org/aos/agrovoc/c_28169,branches,http://aims.fao.org/aos/agrovoc/c_23995
desnigue (onion pruning),http://aims.fao.org/aos/agrovoc/c_9ca8b355,onions,http://aims.fao.org/aos/agrovoc/c_12934
resin tapping,http://aims.fao.org/aos/agrovoc/c_28138,resins,http://aims.fao.org/aos/agrovoc/c_6519
topping (beets),http://aims.fao.org/aos/agrovoc/c_25089,topping,http://aims.fao.org/aos/agrovoc/c_25716
manual harvesting,http://aims.fao.org/aos/agrovoc/c_330801,manuals,http://aims.fao.org/aos/agrovoc/c_f376fb22
seaweed harvesting,http://aims.fao.org/aos/agrovoc/c_ef2c2989,seaweeds,http://aims.fao.org/aos/agrovoc/c_14154
plant training,http://aims.fao.org/aos/agrovoc/c_5983,plants,http://aims.fao.org/aos/agrovoc/c_5993
plant training,http://aims.fao.org/aos/agrovoc/c_5983,training,http://aims.fao.org/aos/agrovoc/c_7861
seedling production,http://aims.fao.org/aos/agrovoc/c_35313,seedlings,http://aims.fao.org/aos/agrovoc/c_6945
plant propagation,http://aims.fao.org/aos/agrovoc/c_5977,plants,http://aims.fao.org/aos/agrovoc/c_5993
air layering,http://aims.fao.org/aos/agrovoc/c_8695,air,http://aims.fao.org/aos/agrovoc/c_224
propagation by cuttings,http://aims.fao.org/aos/agrovoc/c_25293,cuttings,http://aims.fao.org/aos/agrovoc/c_2048
endosperm grafting,http://aims.fao.org/aos/agrovoc/c_2562,endosperm,http://aims.fao.org/aos/agrovoc/c_2561
side grafting,http://aims.fao.org/aos/agrovoc/c_a84b018c,sides,http://aims.fao.org/aos/agrovoc/c_7056
approach grafting,http://aims.fao.org/aos/agrovoc/c_c6911825,approaches,http://aims.fao.org/aos/agrovoc/c_330992
in vitro regeneration,http://aims.fao.org/aos/agrovoc/c_34114,regeneration,http://aims.fao.org/aos/agrovoc/c_6486
propagation by microcuttings,http://aims.fao.org/aos/agrovoc/c_27784,microcuttings,http://aims.fao.org/aos/agrovoc/c_35755
biomass production,http://aims.fao.org/aos/agrovoc/c_adfffd29,biomass,http://aims.fao.org/aos/agrovoc/c_926
aquaculture production,http://aims.fao.org/aos/agrovoc/c_e4dde96c,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
oil and gas production,http://aims.fao.org/aos/agrovoc/c_211dab62,oils,http://aims.fao.org/aos/agrovoc/c_5334
oil and gas production,http://aims.fao.org/aos/agrovoc/c_211dab62,gases,http://aims.fao.org/aos/agrovoc/c_3197
gas production,http://aims.fao.org/aos/agrovoc/c_4aef72f3,gases,http://aims.fao.org/aos/agrovoc/c_3197
dynamic programming,http://aims.fao.org/aos/agrovoc/c_28860,dynamics,http://aims.fao.org/aos/agrovoc/c_330860
citizen science,http://aims.fao.org/aos/agrovoc/c_f888df97,sciences,http://aims.fao.org/aos/agrovoc/c_37989
air transport,http://aims.fao.org/aos/agrovoc/c_231,air,http://aims.fao.org/aos/agrovoc/c_224
fire aviation,http://aims.fao.org/aos/agrovoc/c_dda6eaed,fires,http://aims.fao.org/aos/agrovoc/c_2915
container transport,http://aims.fao.org/aos/agrovoc/c_1830,containers,http://aims.fao.org/aos/agrovoc/c_1831
road transport,http://aims.fao.org/aos/agrovoc/c_6620,roads,http://aims.fao.org/aos/agrovoc/c_6621
inland water transport,http://aims.fao.org/aos/agrovoc/c_24860,water,http://aims.fao.org/aos/agrovoc/c_8309
transboundary movement of waste,http://aims.fao.org/aos/agrovoc/c_38ad7e4c,movement,http://aims.fao.org/aos/agrovoc/c_4961
transboundary movement of waste,http://aims.fao.org/aos/agrovoc/c_38ad7e4c,wastes,http://aims.fao.org/aos/agrovoc/c_8307
ice rafting,http://aims.fao.org/aos/agrovoc/c_1735e7f9,ice,http://aims.fao.org/aos/agrovoc/c_3782
radio navigation,http://aims.fao.org/aos/agrovoc/c_04878d84,radio,http://aims.fao.org/aos/agrovoc/c_6424
radar navigation,http://aims.fao.org/aos/agrovoc/c_38de9f7b,radar,http://aims.fao.org/aos/agrovoc/c_24071
acoustic navigation,http://aims.fao.org/aos/agrovoc/c_13bb88cb,acoustics,http://aims.fao.org/aos/agrovoc/c_49911
community involvement,http://aims.fao.org/aos/agrovoc/c_37559,communities,http://aims.fao.org/aos/agrovoc/c_50182
farmer participation,http://aims.fao.org/aos/agrovoc/c_37603,farmers,http://aims.fao.org/aos/agrovoc/c_2805
consumer participation,http://aims.fao.org/aos/agrovoc/c_37606,consumers,http://aims.fao.org/aos/agrovoc/c_28315
women's participation,http://aims.fao.org/aos/agrovoc/c_37661,women,http://aims.fao.org/aos/agrovoc/c_8420
male involvement,http://aims.fao.org/aos/agrovoc/c_9000108,males,http://aims.fao.org/aos/agrovoc/c_15995
health insurance,http://aims.fao.org/aos/agrovoc/c_7053,health,http://aims.fao.org/aos/agrovoc/c_3511
unemployment insurance,http://aims.fao.org/aos/agrovoc/c_8062,unemployment,http://aims.fao.org/aos/agrovoc/c_8061
crop insurance,http://aims.fao.org/aos/agrovoc/c_1968,crops,http://aims.fao.org/aos/agrovoc/c_1972
livestock insurance,http://aims.fao.org/aos/agrovoc/c_28905,livestock,http://aims.fao.org/aos/agrovoc/c_4397
export insurance,http://aims.fao.org/aos/agrovoc/c_28684,exports,http://aims.fao.org/aos/agrovoc/c_2761
