nome,uriVella,NovoElemento,uriNiovo
dynamic viscosity,http://aims.fao.org/aos/agrovoc/c_8cf3a082,dynamics,http://aims.fao.org/aos/agrovoc/c_330860
modulus of elasticity,http://aims.fao.org/aos/agrovoc/c_fc77ca91,elasticity,http://aims.fao.org/aos/agrovoc/c_26777
gas solubility,http://aims.fao.org/aos/agrovoc/c_1d7e0b65,gases,http://aims.fao.org/aos/agrovoc/c_3197
specific heat,http://aims.fao.org/aos/agrovoc/c_7282,heat,http://aims.fao.org/aos/agrovoc/c_3519
thermal inertia,http://aims.fao.org/aos/agrovoc/c_9000165,inertia,http://aims.fao.org/aos/agrovoc/c_79634dfa
thermodynamic equilibrium,http://aims.fao.org/aos/agrovoc/c_43335651,thermodynamics,http://aims.fao.org/aos/agrovoc/c_75fa93b8
thermodynamic equilibrium,http://aims.fao.org/aos/agrovoc/c_43335651,equilibrium,http://aims.fao.org/aos/agrovoc/c_5364a9a1
water binding capacity,http://aims.fao.org/aos/agrovoc/c_8312,water,http://aims.fao.org/aos/agrovoc/c_8309
chemical structure,http://aims.fao.org/aos/agrovoc/c_15893,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
chemical structure,http://aims.fao.org/aos/agrovoc/c_15893,structures,http://aims.fao.org/aos/agrovoc/c_330905
amino acid sequences,http://aims.fao.org/aos/agrovoc/c_37202,acids,http://aims.fao.org/aos/agrovoc/c_92
saponification value,http://aims.fao.org/aos/agrovoc/c_32541,saponification,http://aims.fao.org/aos/agrovoc/c_28548
ion exchange capacity,http://aims.fao.org/aos/agrovoc/c_24864,ions,http://aims.fao.org/aos/agrovoc/c_16162
anion exchange capacity,http://aims.fao.org/aos/agrovoc/c_24966,anions,http://aims.fao.org/aos/agrovoc/c_16163
cation exchange capacity,http://aims.fao.org/aos/agrovoc/c_24981,cations,http://aims.fao.org/aos/agrovoc/c_16169
water activity,http://aims.fao.org/aos/agrovoc/c_24929,water,http://aims.fao.org/aos/agrovoc/c_8309
rumen degradability,http://aims.fao.org/aos/agrovoc/c_36169,rumen,http://aims.fao.org/aos/agrovoc/c_6693
heat stability,http://aims.fao.org/aos/agrovoc/c_88eb28a7,heat,http://aims.fao.org/aos/agrovoc/c_3519
abrasion resistance,http://aims.fao.org/aos/agrovoc/c_facbf709,abrasion,http://aims.fao.org/aos/agrovoc/c_9709308a
static instability,http://aims.fao.org/aos/agrovoc/c_fceaf3a7,statics,http://aims.fao.org/aos/agrovoc/c_906ee04a
antioxidant properties,http://aims.fao.org/aos/agrovoc/c_11805097,antioxidants,http://aims.fao.org/aos/agrovoc/c_511
particle size distribution,http://aims.fao.org/aos/agrovoc/c_b99752c3,size,http://aims.fao.org/aos/agrovoc/c_7093
organoleptic properties,http://aims.fao.org/aos/agrovoc/c_5399,property,http://aims.fao.org/aos/agrovoc/c_13609
off flavours,http://aims.fao.org/aos/agrovoc/c_28336,flavour,http://aims.fao.org/aos/agrovoc/c_10893
boar taint,http://aims.fao.org/aos/agrovoc/c_36101,boars,http://aims.fao.org/aos/agrovoc/c_977
food safety,http://aims.fao.org/aos/agrovoc/c_33995,foods,http://aims.fao.org/aos/agrovoc/c_3032
food safety,http://aims.fao.org/aos/agrovoc/c_33995,safety,http://aims.fao.org/aos/agrovoc/c_6732
seafood safety,http://aims.fao.org/aos/agrovoc/c_c0ac2de9,seafoods,http://aims.fao.org/aos/agrovoc/c_6905
food quality,http://aims.fao.org/aos/agrovoc/c_10965,foods,http://aims.fao.org/aos/agrovoc/c_3032
meat quality,http://aims.fao.org/aos/agrovoc/c_12459,meat,http://aims.fao.org/aos/agrovoc/c_4669
fruit quality,http://aims.fao.org/aos/agrovoc/c_375700fd,fruits,http://aims.fao.org/aos/agrovoc/c_3131
egg quality,http://aims.fao.org/aos/agrovoc/c_6f6ac52d,eggs,http://aims.fao.org/aos/agrovoc/c_2502
oxidative stability,http://aims.fao.org/aos/agrovoc/c_35879,stability,http://aims.fao.org/aos/agrovoc/c_36930
feed quality,http://aims.fao.org/aos/agrovoc/c_15850,feeds,http://aims.fao.org/aos/agrovoc/c_2843
dietary fibres,http://aims.fao.org/aos/agrovoc/c_28386,fibres,http://aims.fao.org/aos/agrovoc/c_2879
digestible fibre,http://aims.fao.org/aos/agrovoc/c_2268,fibres,http://aims.fao.org/aos/agrovoc/c_2879
digestible cellulose,http://aims.fao.org/aos/agrovoc/c_2267,cellulose,http://aims.fao.org/aos/agrovoc/c_1423
digestible nitrogen,http://aims.fao.org/aos/agrovoc/c_2269,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
digestible starch,http://aims.fao.org/aos/agrovoc/c_2270,starch,http://aims.fao.org/aos/agrovoc/c_7369
total digestible nutrients,http://aims.fao.org/aos/agrovoc/c_7820,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
protein quality,http://aims.fao.org/aos/agrovoc/c_6257,proteins,http://aims.fao.org/aos/agrovoc/c_6259
energy value,http://aims.fao.org/aos/agrovoc/c_10613,energy,http://aims.fao.org/aos/agrovoc/c_2565
starch equivalent,http://aims.fao.org/aos/agrovoc/c_7371,starch,http://aims.fao.org/aos/agrovoc/c_7369
feed units,http://aims.fao.org/aos/agrovoc/c_26881,feeds,http://aims.fao.org/aos/agrovoc/c_2843
feed units,http://aims.fao.org/aos/agrovoc/c_26881,units,http://aims.fao.org/aos/agrovoc/c_50324
crude fat,http://aims.fao.org/aos/agrovoc/c_32416,fats,http://aims.fao.org/aos/agrovoc/c_2816
digestible protein,http://aims.fao.org/aos/agrovoc/c_7eeeb63a,proteins,http://aims.fao.org/aos/agrovoc/c_6259
processing quality,http://aims.fao.org/aos/agrovoc/c_29772,processing,http://aims.fao.org/aos/agrovoc/c_6195
baking characteristics,http://aims.fao.org/aos/agrovoc/c_787,baking,http://aims.fao.org/aos/agrovoc/c_786
fibre quality,http://aims.fao.org/aos/agrovoc/c_15b22da0,fibres,http://aims.fao.org/aos/agrovoc/c_2879
seed quality,http://aims.fao.org/aos/agrovoc/c_14172,seed,http://aims.fao.org/aos/agrovoc/c_6927
water quality,http://aims.fao.org/aos/agrovoc/c_16061,water,http://aims.fao.org/aos/agrovoc/c_8309
seed purity,http://aims.fao.org/aos/agrovoc/c_7dbd9d23,seed,http://aims.fao.org/aos/agrovoc/c_6927
chemical contamination,http://aims.fao.org/aos/agrovoc/c_28319,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
food contamination,http://aims.fao.org/aos/agrovoc/c_10962,foods,http://aims.fao.org/aos/agrovoc/c_3032
feed contamination,http://aims.fao.org/aos/agrovoc/c_11a7f1d9,feeds,http://aims.fao.org/aos/agrovoc/c_2843
sample contamination,http://aims.fao.org/aos/agrovoc/c_2ac099d1,samples,http://aims.fao.org/aos/agrovoc/c_875b7e95
cooking quality,http://aims.fao.org/aos/agrovoc/c_330711,cooking,http://aims.fao.org/aos/agrovoc/c_1851
milling quality,http://aims.fao.org/aos/agrovoc/c_330814,milling,http://aims.fao.org/aos/agrovoc/c_4840
feed safety,http://aims.fao.org/aos/agrovoc/c_1410352829602,feeds,http://aims.fao.org/aos/agrovoc/c_2843
feed safety,http://aims.fao.org/aos/agrovoc/c_1410352829602,safety,http://aims.fao.org/aos/agrovoc/c_6732
air quality,http://aims.fao.org/aos/agrovoc/c_a2ef545f,air,http://aims.fao.org/aos/agrovoc/c_224
data quality,http://aims.fao.org/aos/agrovoc/c_2fe8a00c,data,http://aims.fao.org/aos/agrovoc/c_49816
diet quality,http://aims.fao.org/aos/agrovoc/c_608dac5f,diet,http://aims.fao.org/aos/agrovoc/c_2261
wood quality,http://aims.fao.org/aos/agrovoc/c_5cf2b3dc,wood,http://aims.fao.org/aos/agrovoc/c_8421
use efficiency,http://aims.fao.org/aos/agrovoc/c_36789,uses,http://aims.fao.org/aos/agrovoc/c_8117
nutrient use efficiency,http://aims.fao.org/aos/agrovoc/c_1e66facd,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
irrigation efficiency,http://aims.fao.org/aos/agrovoc/c_f6058be7,irrigation,http://aims.fao.org/aos/agrovoc/c_3954
economic viability,http://aims.fao.org/aos/agrovoc/c_16098,economics,http://aims.fao.org/aos/agrovoc/c_2481
economic viability,http://aims.fao.org/aos/agrovoc/c_16098,viability,http://aims.fao.org/aos/agrovoc/c_8210
fish utilization,http://aims.fao.org/aos/agrovoc/c_50fef7b3,fish,http://aims.fao.org/aos/agrovoc/c_15903
shark utilization,http://aims.fao.org/aos/agrovoc/c_be135aed,sharks,http://aims.fao.org/aos/agrovoc/c_7028
acaricide selectivity,http://aims.fao.org/aos/agrovoc/c_36817,acaricides,http://aims.fao.org/aos/agrovoc/c_56
fungicide selectivity,http://aims.fao.org/aos/agrovoc/c_36818,fungicides,http://aims.fao.org/aos/agrovoc/c_3146
insecticide selectivity,http://aims.fao.org/aos/agrovoc/c_36819,insecticides,http://aims.fao.org/aos/agrovoc/c_3887
rodenticide selectivity,http://aims.fao.org/aos/agrovoc/c_36820,rodenticides,http://aims.fao.org/aos/agrovoc/c_6632
herbicide selectivity,http://aims.fao.org/aos/agrovoc/c_37583,herbicides,http://aims.fao.org/aos/agrovoc/c_3566
fumigant toxicity,http://aims.fao.org/aos/agrovoc/c_3140,fumigants,http://aims.fao.org/aos/agrovoc/c_3141
fertilizer injury,http://aims.fao.org/aos/agrovoc/c_10797,fertilizers,http://aims.fao.org/aos/agrovoc/c_2867
soil toxicity,http://aims.fao.org/aos/agrovoc/c_7201,soil,http://aims.fao.org/aos/agrovoc/c_7156
drug toxicity,http://aims.fao.org/aos/agrovoc/c_10472,drugs,http://aims.fao.org/aos/agrovoc/c_2395
pesticide toxicity,http://aims.fao.org/aos/agrovoc/c_13265,pesticides,http://aims.fao.org/aos/agrovoc/c_5739
capital productivity,http://aims.fao.org/aos/agrovoc/c_1273,capital,http://aims.fao.org/aos/agrovoc/c_1271
labour productivity,http://aims.fao.org/aos/agrovoc/c_4130,labour,http://aims.fao.org/aos/agrovoc/c_4128
land productivity,http://aims.fao.org/aos/agrovoc/c_4176,land,http://aims.fao.org/aos/agrovoc/c_4172
water productivity,http://aims.fao.org/aos/agrovoc/c_3fb84478,water,http://aims.fao.org/aos/agrovoc/c_8309
side effects,http://aims.fao.org/aos/agrovoc/c_141,sides,http://aims.fao.org/aos/agrovoc/c_7056
side effects,http://aims.fao.org/aos/agrovoc/c_141,effects,http://aims.fao.org/aos/agrovoc/c_67fd39fd
vehicle performance,http://aims.fao.org/aos/agrovoc/c_26102,vehicles,http://aims.fao.org/aos/agrovoc/c_8180
ship performance,http://aims.fao.org/aos/agrovoc/c_2a1b8067,ships,http://aims.fao.org/aos/agrovoc/c_7040
service life,http://aims.fao.org/aos/agrovoc/c_29056,services,http://aims.fao.org/aos/agrovoc/c_6989
four wheel drive,http://aims.fao.org/aos/agrovoc/c_26123,wheels,http://aims.fao.org/aos/agrovoc/c_8374
stand structure,http://aims.fao.org/aos/agrovoc/c_34911,structures,http://aims.fao.org/aos/agrovoc/c_330905
stand density,http://aims.fao.org/aos/agrovoc/c_35781,density,http://aims.fao.org/aos/agrovoc/c_2186
learning capacity,http://aims.fao.org/aos/agrovoc/c_12120,learning,http://aims.fao.org/aos/agrovoc/c_37978
processing ability,http://aims.fao.org/aos/agrovoc/c_29773,processing,http://aims.fao.org/aos/agrovoc/c_6195
conflict sensitivity,http://aims.fao.org/aos/agrovoc/c_dd6a14d0,conflicts,http://aims.fao.org/aos/agrovoc/c_73599179
rhizosphere pH,http://aims.fao.org/aos/agrovoc/c_36313,rhizosphere,http://aims.fao.org/aos/agrovoc/c_6569
coarse sand,http://aims.fao.org/aos/agrovoc/c_c03927e1,sand,http://aims.fao.org/aos/agrovoc/c_6779
medium sand,http://aims.fao.org/aos/agrovoc/c_7b64842d,sand,http://aims.fao.org/aos/agrovoc/c_6779
fine sand,http://aims.fao.org/aos/agrovoc/c_a91f25d6,sand,http://aims.fao.org/aos/agrovoc/c_6779
coarse silt,http://aims.fao.org/aos/agrovoc/c_c1b90f01,silt,http://aims.fao.org/aos/agrovoc/c_331558
medium silt,http://aims.fao.org/aos/agrovoc/c_090f427c,silt,http://aims.fao.org/aos/agrovoc/c_331558
fine silt,http://aims.fao.org/aos/agrovoc/c_0f15e6e6,silt,http://aims.fao.org/aos/agrovoc/c_331558
field capacity,http://aims.fao.org/aos/agrovoc/c_32445,fields,http://aims.fao.org/aos/agrovoc/c_2894
wilting point,http://aims.fao.org/aos/agrovoc/c_32626,wilting,http://aims.fao.org/aos/agrovoc/c_8390
wilting point,http://aims.fao.org/aos/agrovoc/c_32626,points,http://aims.fao.org/aos/agrovoc/c_b12823a4
nitrogen content,http://aims.fao.org/aos/agrovoc/c_5193,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
ammonium nitrogen,http://aims.fao.org/aos/agrovoc/c_37457,ammonium,http://aims.fao.org/aos/agrovoc/c_32634
plant available nitrogen,http://aims.fao.org/aos/agrovoc/c_05f1777f,plants,http://aims.fao.org/aos/agrovoc/c_5993
total carbon,http://aims.fao.org/aos/agrovoc/c_24fb4269,carbon,http://aims.fao.org/aos/agrovoc/c_1301
total inorganic carbon,http://aims.fao.org/aos/agrovoc/c_e3783c76,carbon,http://aims.fao.org/aos/agrovoc/c_1301
phosphorus content,http://aims.fao.org/aos/agrovoc/c_63a4df58,phosphorus,http://aims.fao.org/aos/agrovoc/c_5804
plant available phosphorus,http://aims.fao.org/aos/agrovoc/c_eb7b4957,plants,http://aims.fao.org/aos/agrovoc/c_5993
particulate organic phosphorus,http://aims.fao.org/aos/agrovoc/c_95182e1d,particulates,http://aims.fao.org/aos/agrovoc/c_2e3bd581
boron content,http://aims.fao.org/aos/agrovoc/c_f52b8ef5,boron,http://aims.fao.org/aos/agrovoc/c_1018
plant available boron,http://aims.fao.org/aos/agrovoc/c_531214d1,plants,http://aims.fao.org/aos/agrovoc/c_5993
age of soil,http://aims.fao.org/aos/agrovoc/c_7157,age,http://aims.fao.org/aos/agrovoc/c_186
food composition,http://aims.fao.org/aos/agrovoc/c_10961,foods,http://aims.fao.org/aos/agrovoc/c_3032
milk composition,http://aims.fao.org/aos/agrovoc/c_b0b8d068,milk,http://aims.fao.org/aos/agrovoc/c_4826
chemical composition,http://aims.fao.org/aos/agrovoc/c_1794,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
blood composition,http://aims.fao.org/aos/agrovoc/c_963,blood,http://aims.fao.org/aos/agrovoc/c_959
catch composition,http://aims.fao.org/aos/agrovoc/c_1384,catches,http://aims.fao.org/aos/agrovoc/c_9665
alcohol content,http://aims.fao.org/aos/agrovoc/c_32364,alcohols,http://aims.fao.org/aos/agrovoc/c_249
ash content,http://aims.fao.org/aos/agrovoc/c_665,ashes,http://aims.fao.org/aos/agrovoc/c_15728
mineral content,http://aims.fao.org/aos/agrovoc/c_4848,minerals,http://aims.fao.org/aos/agrovoc/c_4857
carbohydrate content,http://aims.fao.org/aos/agrovoc/c_1298,carbohydrates,http://aims.fao.org/aos/agrovoc/c_1300
